Year,Elevation
2012,137.3091
2012,137.2895
2012,137.2713
2012,137.2517
2012,137.2328
2012,137.2133
2012,137.1944
2012,137.1749
2012,137.1554
2012,137.1365
2012,137.1169
2012,137.0981
2013,137.0785
2013,137.0674
2013,137.0574
2013,137.0463
2013,137.0355
2013,137.0244
2013,137.0136
2013,137.0025
2013,136.9914
2013,136.9807
2013,136.9695
2013,136.9588
2014,136.9477
2014,136.9358
2014,136.9252
2014,136.9133
2014,136.9019
2014,136.8900
2014,136.8786
2014,136.8668
2014,136.8549
2014,136.8435
2014,136.8316
2014,136.8202
2015,136.8083
2015,136.7983
2015,136.7892
2015,136.7791
2015,136.7694
2015,136.7593
2015,136.7495
2015,136.7395
2015,136.7294
2015,136.7197
2015,136.7096
2015,136.6998
2016,136.6898
2016,136.6755
2016,136.6622
2016,136.6479
2016,136.6341
2016,136.6199
2016,136.6061
2016,136.5918
2016,136.5776
2016,136.5638
2016,136.5495
2016,136.5357
2017,136.5215
2017,136.5151
2017,136.5094
2017,136.5030
2017,136.4969
2017,136.4905
2017,136.4843
2017,136.4780
2017,136.4716
2017,136.4655
2017,136.4591
2017,136.4530
2018,136.4466
2018,136.4449
2018,136.4435
2018,136.4418
2018,136.4402
2018,136.4386
2018,136.4370
2018,136.4353
2018,136.4337
2018,136.4321
2018,136.4304
2018,136.4288
2019,136.4022
2019,136.3958
2019,136.3900
2019,136.3836
2019,136.3774
2019,136.3710
2019,136.3648
2019,136.3584
2019,136.3520
2019,136.3458
2019,136.3394
2019,136.3332
2020,136.3268
2020,136.3175
2020,136.3089
2020,136.2996
2020,136.2906
2020,136.2814
2020,136.2724
2020,136.2632
2020,136.2539
2020,136.2449
2020,136.2357
2020,136.2267
2021,136.2175
2021,136.2105
2021,136.2042
2021,136.1971
2021,136.1903
2021,136.1833
2021,136.1765
2021,136.1695
2021,136.1625
2021,136.1557
2021,136.1486
2021,136.1418
2022,136.1349
2022,136.1312
2022,136.1279
2022,136.1242
2022,136.1206
2022,136.1170
2022,136.1134
2022,136.1097
2022,136.1061
2022,136.1025
2022,136.0988
2022,136.0953
2023,136.0917
2023,136.0933
2023,136.0948
2023,136.0965
2023,136.0981
2023,136.0997
2023,136.1013
2023,136.1030
2023,136.1046
2023,136.1062
2023,136.1079
2023,136.1095
2024,136.1111
2024,136.1120
2024,136.1128
2024,136.1136
2024,136.1144
2024,136.1152
2024,136.1161
2024,136.1169
2024,136.1178
2024,136.1186
2024,136.1194
2024,136.1202
2025,136.1211
2025,136.1244
2025,136.1274
2025,136.1307
2025,136.1339
2025,136.1373
2025,136.1405
2025,136.1438
2025,136.1471
2025,136.1503
2025,136.1536
2025,136.1568
2026,136.1601
2026,136.1597
2026,136.1594
2026,136.1591
2026,136.1587
2026,136.1584
2026,136.1581
2026,136.1577
2026,136.1574
2026,136.1570
2026,136.1567
2026,136.1564
2027,136.1560
2027,136.1543
2027,136.1528
2027,136.1511
2027,136.1494
2027,136.1478
2027,136.1461
2027,136.1444
2027,136.1427
2027,136.1411
2027,136.1394
2027,136.1378
2028,136.1361
2028,136.1180
2028,136.0999
2028,136.0817
2029,136.0634
2029,136.0404
2029,136.0171
2029,135.9936
2030,135.9701
2030,135.9449
2030,135.9194
2030,135.8937
2031,135.8680
2031,135.8421
2031,135.8158
2031,135.7893
2032,135.7628
2032,135.7364
2032,135.7100
2032,135.6832
2033,135.6565
2033,135.6304
2033,135.6040
2033,135.5774
2034,135.5507
2034,135.5251
2034,135.4991
2034,135.4729
2035,135.4467
2035,135.4216
2035,135.3962
2035,135.3705
2036,135.3448
2036,135.2195
2036,135.0941
2036,134.9674
2037,134.8407
2037,134.7305
2037,134.6189
2037,134.5062
