Year,Elevation
2012,125.4278
2012,125.4239
2012,125.4202
2012,125.4162
2012,125.4124
2012,125.4084
2012,125.4046
2012,125.4007
2012,125.3967
2012,125.3929
2012,125.3889
2012,125.3851
2013,125.3811
2013,125.3772
2013,125.3737
2013,125.3697
2013,125.3660
2013,125.3620
2013,125.3582
2013,125.3543
2013,125.3504
2013,125.3466
2013,125.3427
2013,125.3389
2014,125.3350
2014,125.3315
2014,125.3284
2014,125.3249
2014,125.3215
2014,125.3180
2014,125.3147
2014,125.3112
2014,125.3077
2014,125.3044
2014,125.3009
2014,125.2975
2015,125.2941
2015,125.2906
2015,125.2875
2015,125.2840
2015,125.2807
2015,125.2772
2015,125.2739
2015,125.2704
2015,125.2670
2015,125.2636
2015,125.2602
2015,125.2568
2016,125.2534
2016,125.2511
2016,125.2490
2016,125.2468
2016,125.2446
2016,125.2424
2016,125.2402
2016,125.2380
2016,125.2357
2016,125.2336
2016,125.2313
2016,125.2291
2017,125.2269
2017,125.2238
2017,125.2210
2017,125.2179
2017,125.2149
2017,125.2118
2017,125.2089
2017,125.2058
2017,125.2027
2017,125.1997
2017,125.1966
2017,125.1936
2018,125.1905
2018,125.1875
2018,125.1848
2018,125.1818
2018,125.1788
2018,125.1758
2018,125.1729
2018,125.1699
2018,125.1669
2018,125.1640
2018,125.1610
2018,125.1581
2019,124.9941
2019,124.9903
2019,124.9868
2019,124.9829
2019,124.9792
2019,124.9753
2019,124.9716
2019,124.9678
2019,124.9639
2019,124.9602
2019,124.9563
2019,124.9526
2020,124.9487
2020,124.9451
2020,124.9416
2020,124.9380
2020,124.9344
2020,124.9307
2020,124.9272
2020,124.9235
2020,124.9198
2020,124.9163
2020,124.9126
2020,124.9090
2021,124.9054
2021,124.9018
2021,124.8985
2021,124.8949
2021,124.8914
2021,124.8878
2021,124.8843
2021,124.8807
2021,124.8771
2021,124.8737
2021,124.8701
2021,124.8666
2022,124.8630
2022,124.8594
2022,124.8561
2022,124.8525
2022,124.8490
2022,124.8455
2022,124.8420
2022,124.8384
2022,124.8348
2022,124.8313
2022,124.8277
2022,124.8242
2023,124.8206
2023,124.8172
2023,124.8141
2023,124.8107
2023,124.8075
2023,124.8041
2023,124.8008
2023,124.7974
2023,124.7940
2023,124.7907
2023,124.7873
2023,124.7840
2024,124.7806
2024,124.7773
2024,124.7742
2024,124.7708
2024,124.7676
2024,124.7643
2024,124.7611
2024,124.7578
2024,124.7545
2024,124.7513
2024,124.7480
2024,124.7448
2025,124.7414
2025,124.7381
2025,124.7350
2025,124.7316
2025,124.7283
2025,124.7250
2025,124.7217
2025,124.7183
2025,124.7149
2025,124.7116
2025,124.7082
2025,124.7050
2026,124.7016
2026,124.6982
2026,124.6951
2026,124.6917
2026,124.6885
2026,124.6851
2026,124.6818
2026,124.6784
2026,124.6751
2026,124.6718
2026,124.6684
2026,124.6651
2027,124.6618
2027,124.6584
2027,124.6553
2027,124.6520
2027,124.6487
2027,124.6453
2027,124.6421
2027,124.6387
2027,124.6353
2027,124.6321
2027,124.6287
2027,124.6254
2028,124.6221
2028,124.6122
2028,124.6023
2028,124.5923
2029,124.5824
2029,124.5728
2029,124.5631
2029,124.5533
2030,124.5435
2030,124.5341
2030,124.5245
2030,124.5149
2031,124.5052
2031,124.4960
2031,124.4868
2031,124.4774
2032,124.4681
2032,124.4588
2032,124.4496
2032,124.4403
2033,124.4310
2033,124.4221
2033,124.4132
2033,124.4041
2034,124.3951
2034,124.3864
2034,124.3776
2034,124.3688
2035,124.3599
2035,124.3515
2035,124.3430
2035,124.3344
2036,124.3259
2036,124.3179
2036,124.3099
2036,124.3018
2037,124.2937
2037,124.2861
2037,124.2784
2037,124.2707
