Year,Elevation
2012,137.3179
2012,137.2991
2012,137.2814
2012,137.2625
2012,137.2442
2012,137.2254
2012,137.2071
2012,137.1882
2012,137.1693
2012,137.1511
2012,137.1322
2012,137.1139
2013,137.0950
2013,137.0866
2013,137.0790
2013,137.0706
2013,137.0624
2013,137.0540
2013,137.0458
2013,137.0374
2013,137.0290
2013,137.0208
2013,137.0124
2013,137.0043
2014,136.9958
2014,136.9868
2014,136.9787
2014,136.9697
2014,136.9610
2014,136.9520
2014,136.9433
2014,136.9344
2014,136.9254
2014,136.9167
2014,136.9077
2014,136.8990
2015,136.8900
2015,136.8826
2015,136.8759
2015,136.8685
2015,136.8613
2015,136.8539
2015,136.8467
2015,136.8393
2015,136.8319
2015,136.8247
2015,136.8173
2015,136.8101
2016,136.8027
2016,136.7895
2016,136.7771
2016,136.7639
2016,136.7511
2016,136.7379
2016,136.7251
2016,136.7119
2016,136.6986
2016,136.6858
2016,136.6726
2016,136.6598
2017,136.6466
2017,136.6422
2017,136.6381
2017,136.6337
2017,136.6294
2017,136.6249
2017,136.6207
2017,136.6162
2017,136.6118
2017,136.6075
2017,136.6030
2017,136.5987
2018,136.5943
2018,136.5938
2018,136.5934
2018,136.5929
2018,136.5925
2018,136.5920
2018,136.5916
2018,136.5911
2018,136.5907
2018,136.5902
2018,136.5897
2018,136.5893
2019,136.5003
2019,136.4923
2019,136.4851
2019,136.4771
2019,136.4694
2019,136.4614
2019,136.4537
2019,136.4458
2019,136.4378
2019,136.4301
2019,136.4221
2019,136.4144
2020,136.4064
2020,136.3964
2020,136.3871
2020,136.3771
2020,136.3674
2020,136.3574
2020,136.3477
2020,136.3378
2020,136.3278
2020,136.3181
2020,136.3081
2020,136.2984
2021,136.2885
2021,136.2810
2021,136.2743
2021,136.2668
2021,136.2596
2021,136.2521
2021,136.2449
2021,136.2374
2021,136.2300
2021,136.2228
2021,136.2153
2021,136.2081
2022,136.2007
2022,136.1973
2022,136.1943
2022,136.1910
2022,136.1878
2022,136.1844
2022,136.1812
2022,136.1779
2022,136.1745
2022,136.1713
2022,136.1680
2022,136.1647
2023,136.1614
2023,136.1639
2023,136.1662
2023,136.1687
2023,136.1711
2023,136.1736
2023,136.1760
2023,136.1785
2023,136.1810
2023,136.1834
2023,136.1859
2023,136.1883
2024,136.1908
2024,136.1931
2024,136.1954
2024,136.1978
2024,136.2001
2024,136.2025
2024,136.2048
2024,136.2072
2024,136.2095
2024,136.2118
2024,136.2142
2024,136.2165
2025,136.2190
2025,136.2242
2025,136.2290
2025,136.2343
2025,136.2393
2025,136.2446
2025,136.2497
2025,136.2550
2025,136.2602
2025,136.2653
2025,136.2706
2025,136.2757
2026,136.2809
2026,136.2826
2026,136.2841
2026,136.2858
2026,136.2875
2026,136.2892
2026,136.2909
2026,136.2926
2026,136.2943
2026,136.2960
2026,136.2977
2026,136.2993
2027,136.3011
2027,136.3017
2027,136.3022
2027,136.3029
2027,136.3035
2027,136.3041
2027,136.3047
2027,136.3053
2027,136.3059
2027,136.3065
2027,136.3071
2027,136.3077
2028,136.3083
2028,136.2920
2028,136.2757
2028,136.2592
2029,136.2427
2029,136.2199
2029,136.1969
2029,136.1736
2030,136.1503
2030,136.1249
2030,136.0991
2030,136.0731
2031,136.0471
2031,136.0208
2031,135.9942
2031,135.9674
2032,135.9406
2032,135.9138
2032,135.8871
2032,135.8601
2033,135.8331
2033,135.8067
2033,135.7801
2033,135.7532
2034,135.7263
2034,135.7006
2034,135.6746
2034,135.6484
2035,135.6221
2035,135.5970
2035,135.5716
2035,135.5460
2036,135.5203
2036,135.3764
2036,135.2324
2036,135.0868
2037,134.9414
2037,134.8134
2037,134.6841
2037,134.5533
