Year,Elevation
2012,132.2915
2012,132.2826
2012,132.2742
2012,132.2652
2012,132.2565
2012,132.2475
2012,132.2388
2012,132.2299
2012,132.2209
2012,132.2122
2012,132.2032
2012,132.1945
2013,132.1855
2013,132.1763
2013,132.1680
2013,132.1589
2013,132.1499
2013,132.1408
2013,132.1319
2013,132.1227
2013,132.1135
2013,132.1046
2013,132.0954
2013,132.0865
2014,132.0773
2014,132.0722
2014,132.0675
2014,132.0624
2014,132.0574
2014,132.0523
2014,132.0473
2014,132.0422
2014,132.0371
2014,132.0321
2014,132.0270
2014,132.0220
2015,132.0169
2015,132.0094
2015,132.0026
2015,131.9951
2015,131.9879
2015,131.9803
2015,131.9731
2015,131.9656
2015,131.9581
2015,131.9508
2015,131.9433
2015,131.9361
2016,131.9286
2016,131.9211
2016,131.9140
2016,131.9065
2016,131.8992
2016,131.8916
2016,131.8843
2016,131.8768
2016,131.8693
2016,131.8620
2016,131.8544
2016,131.8471
2017,131.8396
2017,131.8330
2017,131.8271
2017,131.8206
2017,131.8142
2017,131.8076
2017,131.8013
2017,131.7947
2017,131.7882
2017,131.7818
2017,131.7753
2017,131.7689
2018,131.7623
2018,131.7542
2018,131.7469
2018,131.7388
2018,131.7309
2018,131.7228
2018,131.7149
2018,131.7068
2018,131.6987
2018,131.6908
2018,131.6827
2018,131.6748
2019,131.5029
2019,131.4953
2019,131.4884
2019,131.4808
2019,131.4734
2019,131.4658
2019,131.4585
2019,131.4508
2019,131.4432
2019,131.4359
2019,131.4282
2019,131.4209
2020,131.4132
2020,131.4055
2020,131.3983
2020,131.3906
2020,131.3831
2020,131.3754
2020,131.3680
2020,131.3603
2020,131.3526
2020,131.3451
2020,131.3374
2020,131.3299
2021,131.3222
2021,131.3144
2021,131.3074
2021,131.2997
2021,131.2921
2021,131.2844
2021,131.2769
2021,131.2691
2021,131.2613
2021,131.2538
2021,131.2461
2021,131.2386
2022,131.2308
2022,131.2231
2022,131.2161
2022,131.2084
2022,131.2009
2022,131.1932
2022,131.1858
2022,131.1781
2022,131.1703
2022,131.1629
2022,131.1552
2022,131.1477
2023,131.1400
2023,131.1328
2023,131.1263
2023,131.1191
2023,131.1121
2023,131.1049
2023,131.0980
2023,131.0908
2023,131.0836
2023,131.0766
2023,131.0694
2023,131.0624
2024,131.0552
2024,131.0489
2024,131.0429
2024,131.0366
2024,131.0305
2024,131.0241
2024,131.0180
2024,131.0116
2024,131.0053
2024,130.9991
2024,130.9928
2024,130.9867
2025,130.9803
2025,130.9749
2025,130.9700
2025,130.9645
2025,130.9593
2025,130.9538
2025,130.9486
2025,130.9431
2025,130.9377
2025,130.9324
2025,130.9270
2025,130.9217
2026,130.9163
2026,130.9121
2026,130.9083
2026,130.9041
2026,130.9000
2026,130.8958
2026,130.8917
2026,130.8875
2026,130.8833
2026,130.8792
2026,130.8750
2026,130.8709
2027,130.8667
2027,130.8634
2027,130.8605
2027,130.8572
2027,130.8540
2027,130.8507
2027,130.8476
2027,130.8443
2027,130.8410
2027,130.8378
2027,130.8346
2027,130.8314
2028,130.8281
2028,130.8193
2028,130.8106
2028,130.8017
2029,130.7928
2029,130.7840
2029,130.7751
2029,130.7661
2030,130.7570
2030,130.7475
2030,130.7379
2030,130.7282
2031,130.7185
2031,130.7083
2031,130.6979
2031,130.6875
2032,130.6770
2032,130.6659
2032,130.6547
2032,130.6435
2033,130.6322
2033,130.6205
2033,130.6086
2033,130.5966
2034,130.5846
2034,130.5723
2034,130.5599
2034,130.5473
2035,130.5347
2035,130.5220
2035,130.5091
2035,130.4961
2036,130.4831
2036,130.4666
2036,130.4502
2036,130.4336
2037,130.4170
2037,130.3970
2037,130.3767
2037,130.3562
