Year,Elevation
2012,137.3040
2012,137.2855
2012,137.2682
2012,137.2498
2012,137.2319
2012,137.2134
2012,137.1956
2012,137.1771
2012,137.1586
2012,137.1407
2012,137.1223
2012,137.1044
2013,137.0859
2013,137.0683
2013,137.0525
2013,137.0349
2013,137.0179
2013,137.0003
2013,136.9833
2013,136.9657
2013,136.9481
2013,136.9311
2013,136.9135
2013,136.8965
2014,136.8789
2014,136.8619
2014,136.8466
2014,136.8296
2014,136.8131
2014,136.7961
2014,136.7797
2014,136.7627
2014,136.7457
2014,136.7292
2014,136.7122
2014,136.6958
2015,136.6788
2015,136.6627
2015,136.6481
2015,136.6320
2015,136.6164
2015,136.6003
2015,136.5848
2015,136.5686
2015,136.5526
2015,136.5370
2015,136.5209
2015,136.5053
2016,136.4892
2016,136.4731
2016,136.4581
2016,136.4421
2016,136.4266
2016,136.4105
2016,136.3950
2016,136.3789
2016,136.3629
2016,136.3474
2016,136.3313
2016,136.3158
2017,136.2997
2017,136.2858
2017,136.2733
2017,136.2593
2017,136.2459
2017,136.2320
2017,136.2185
2017,136.2046
2017,136.1907
2017,136.1772
2017,136.1633
2017,136.1498
2018,136.1359
2018,136.1250
2018,136.1152
2018,136.1044
2018,136.0939
2018,136.0831
2018,136.0726
2018,136.0617
2018,136.0509
2018,136.0404
2018,136.0295
2018,136.0191
2019,136.3711
2019,136.3695
2019,136.3681
2019,136.3666
2019,136.3651
2019,136.3635
2019,136.3620
2019,136.3605
2019,136.3589
2019,136.3574
2019,136.3559
2019,136.3544
2020,136.3528
2020,136.3480
2020,136.3436
2020,136.3387
2020,136.3341
2020,136.3293
2020,136.3247
2020,136.3199
2020,136.3151
2020,136.3104
2020,136.3056
2020,136.3010
2021,136.2961
2021,136.2898
2021,136.2842
2021,136.2779
2021,136.2718
2021,136.2655
2021,136.2594
2021,136.2531
2021,136.2468
2021,136.2407
2021,136.2345
2021,136.2284
2022,136.2221
2022,136.2159
2022,136.2102
2022,136.2040
2022,136.1980
2022,136.1917
2022,136.1857
2022,136.1795
2022,136.1732
2022,136.1672
2022,136.1610
2022,136.1550
2023,136.1487
2023,136.1442
2023,136.1400
2023,136.1355
2023,136.1310
2023,136.1265
2023,136.1221
2023,136.1175
2023,136.1129
2023,136.1085
2023,136.1039
2023,136.0995
2024,136.0949
2024,136.0911
2024,136.0875
2024,136.0836
2024,136.0799
2024,136.0760
2024,136.0723
2024,136.0685
2024,136.0646
2024,136.0609
2024,136.0570
2024,136.0533
2025,136.0495
2025,136.0467
2025,136.0441
2025,136.0413
2025,136.0386
2025,136.0358
2025,136.0331
2025,136.0303
2025,136.0275
2025,136.0248
2025,136.0220
2025,136.0193
2026,136.0164
2026,136.0131
2026,136.0101
2026,136.0068
2026,136.0036
2026,136.0003
2026,135.9971
2026,135.9937
2026,135.9904
2026,135.9872
2026,135.9839
2026,135.9807
2027,135.9773
2027,135.9733
2027,135.9696
2027,135.9655
2027,135.9615
2027,135.9575
2027,135.9535
2027,135.9494
2027,135.9453
2027,135.9414
2027,135.9373
2027,135.9334
2028,135.9293
2028,135.9134
2028,135.8976
2028,135.8816
2029,135.8655
2029,135.8465
2029,135.8273
2029,135.8078
2030,135.7883
2030,135.7669
2030,135.7452
2030,135.7233
2031,135.7013
2031,135.6783
2031,135.6550
2031,135.6315
2032,135.6079
2032,135.5837
2032,135.5594
2032,135.5349
2033,135.5104
2033,135.4860
2033,135.4612
2033,135.4362
2034,135.4112
2034,135.3866
2034,135.3618
2034,135.3366
2035,135.3115
2035,135.2870
2035,135.2623
2035,135.2372
2036,135.2122
2036,135.1675
2036,135.1228
2036,135.0776
2037,135.0323
2037,134.9788
2037,134.9246
2037,134.8699
