Year,Elevation
2012,137.2473
2012,137.2289
2012,137.2117
2012,137.1932
2012,137.1754
2012,137.1570
2012,137.1391
2012,137.1207
2012,137.1023
2012,137.0844
2012,137.0660
2012,137.0482
2013,137.0297
2013,137.0118
2013,136.9957
2013,136.9778
2013,136.9605
2013,136.9426
2013,136.9253
2013,136.9074
2013,136.8895
2013,136.8722
2013,136.8543
2013,136.8370
2014,136.8191
2014,136.8017
2014,136.7860
2014,136.7686
2014,136.7518
2014,136.7345
2014,136.7176
2014,136.7003
2014,136.6829
2014,136.6661
2014,136.6487
2014,136.6319
2015,136.6145
2015,136.5980
2015,136.5830
2015,136.5665
2015,136.5505
2015,136.5339
2015,136.5179
2015,136.5014
2015,136.4848
2015,136.4688
2015,136.4523
2015,136.4363
2016,136.4197
2016,136.4034
2016,136.3882
2016,136.3718
2016,136.3561
2016,136.3398
2016,136.3240
2016,136.3077
2016,136.2914
2016,136.2756
2016,136.2592
2016,136.2435
2017,136.2272
2017,136.2127
2017,136.1997
2017,136.1853
2017,136.1713
2017,136.1569
2017,136.1429
2017,136.1284
2017,136.1140
2017,136.1001
2017,136.0856
2017,136.0717
2018,136.0572
2018,136.0457
2018,136.0352
2018,136.0237
2018,136.0125
2018,136.0009
2018,135.9898
2018,135.9782
2018,135.9667
2018,135.9555
2018,135.9439
2018,135.9327
2019,136.3336
2019,136.3323
2019,136.3312
2019,136.3299
2019,136.3287
2019,136.3275
2019,136.3262
2019,136.3250
2019,136.3237
2019,136.3225
2019,136.3213
2019,136.3201
2020,136.3188
2020,136.3143
2020,136.3100
2020,136.3055
2020,136.3011
2020,136.2966
2020,136.2922
2020,136.2877
2020,136.2831
2020,136.2787
2020,136.2742
2020,136.2698
2021,136.2653
2021,136.2590
2021,136.2534
2021,136.2471
2021,136.2411
2021,136.2348
2021,136.2288
2021,136.2225
2021,136.2163
2021,136.2102
2021,136.2040
2021,136.1980
2022,136.1917
2022,136.1853
2022,136.1795
2022,136.1731
2022,136.1669
2022,136.1604
2022,136.1542
2022,136.1478
2022,136.1414
2022,136.1352
2022,136.1288
2022,136.1225
2023,136.1161
2023,136.1111
2023,136.1066
2023,136.1016
2023,136.0967
2023,136.0917
2023,136.0869
2023,136.0819
2023,136.0768
2023,136.0720
2023,136.0670
2023,136.0621
2024,136.0571
2024,136.0529
2024,136.0489
2024,136.0447
2024,136.0406
2024,136.0364
2024,136.0323
2024,136.0280
2024,136.0238
2024,136.0197
2024,136.0155
2024,136.0114
2025,136.0072
2025,136.0039
2025,136.0010
2025,135.9977
2025,135.9946
2025,135.9913
2025,135.9882
2025,135.9850
2025,135.9817
2025,135.9786
2025,135.9753
2025,135.9722
2026,135.9689
2026,135.9653
2026,135.9621
2026,135.9585
2026,135.9550
2026,135.9514
2026,135.9479
2026,135.9443
2026,135.9407
2026,135.9372
2026,135.9336
2026,135.9301
2027,135.9265
2027,135.9223
2027,135.9184
2027,135.9141
2027,135.9100
2027,135.9057
2027,135.9015
2027,135.8973
2027,135.8930
2027,135.8888
2027,135.8846
2027,135.8804
2028,135.8761
2028,135.8601
2028,135.8441
2028,135.8279
2029,135.8117
2029,135.7927
2029,135.7735
2029,135.7541
2030,135.7346
2030,135.7132
2030,135.6916
2030,135.6698
2031,135.6479
2031,135.6249
2031,135.6017
2031,135.5782
2032,135.5547
2032,135.5305
2032,135.5063
2032,135.4819
2033,135.4574
2033,135.4330
2033,135.4083
2033,135.3833
2034,135.3583
2034,135.3338
2034,135.3089
2034,135.2838
2035,135.2587
2035,135.2342
2035,135.2095
2035,135.1845
2036,135.1595
2036,135.1192
2036,135.0789
2036,135.0382
2037,134.9974
2037,134.9481
2037,134.8983
2037,134.8480
