Year,Elevation
2012,121.8091
2012,121.8055
2012,121.8023
2012,121.7988
2012,121.7954
2012,121.7918
2012,121.7884
2012,121.7849
2012,121.7814
2012,121.7780
2012,121.7745
2012,121.7711
2013,121.7676
2013,121.7633
2013,121.7594
2013,121.7551
2013,121.7509
2013,121.7465
2013,121.7424
2013,121.7380
2013,121.7337
2013,121.7295
2013,121.7252
2013,121.7210
2014,121.7167
2014,121.7155
2014,121.7144
2014,121.7133
2014,121.7121
2014,121.7109
2014,121.7098
2014,121.7086
2014,121.7074
2014,121.7063
2014,121.7051
2014,121.7039
2015,121.7027
2015,121.6996
2015,121.6967
2015,121.6936
2015,121.6905
2015,121.6873
2015,121.6843
2015,121.6811
2015,121.6780
2015,121.6749
2015,121.6718
2015,121.6687
2016,121.6655
2016,121.6628
2016,121.6602
2016,121.6574
2016,121.6547
2016,121.6519
2016,121.6493
2016,121.6465
2016,121.6437
2016,121.6410
2016,121.6383
2016,121.6356
2017,121.6328
2017,121.6317
2017,121.6308
2017,121.6297
2017,121.6286
2017,121.6276
2017,121.6265
2017,121.6255
2017,121.6244
2017,121.6233
2017,121.6223
2017,121.6212
2018,121.6202
2018,121.6159
2018,121.6121
2018,121.6079
2018,121.6038
2018,121.5996
2018,121.5955
2018,121.5913
2018,121.5871
2018,121.5830
2018,121.5788
2018,121.5747
2019,121.5555
2019,121.5512
2019,121.5473
2019,121.5430
2019,121.5389
2019,121.5346
2019,121.5305
2019,121.5262
2019,121.5219
2019,121.5178
2019,121.5135
2019,121.5093
2020,121.5050
2020,121.5011
2020,121.4975
2020,121.4936
2020,121.4898
2020,121.4859
2020,121.4822
2020,121.4783
2020,121.4744
2020,121.4706
2020,121.4667
2020,121.4629
2021,121.4590
2021,121.4558
2021,121.4529
2021,121.4496
2021,121.4465
2021,121.4433
2021,121.4402
2021,121.4369
2021,121.4337
2021,121.4306
2021,121.4273
2021,121.4242
2022,121.4210
2022,121.4181
2022,121.4154
2022,121.4125
2022,121.4097
2022,121.4068
2022,121.4040
2022,121.4010
2022,121.3981
2022,121.3953
2022,121.3924
2022,121.3896
2023,121.3867
2023,121.3838
2023,121.3812
2023,121.3784
2023,121.3756
2023,121.3728
2023,121.3700
2023,121.3672
2023,121.3643
2023,121.3616
2023,121.3587
2023,121.3559
2024,121.3531
2024,121.3502
2024,121.3475
2024,121.3447
2024,121.3419
2024,121.3390
2024,121.3362
2024,121.3333
2024,121.3305
2024,121.3277
2024,121.3248
2024,121.3220
2025,121.3191
2025,121.3164
2025,121.3140
2025,121.3113
2025,121.3087
2025,121.3060
2025,121.3034
2025,121.3007
2025,121.2980
2025,121.2954
2025,121.2927
2025,121.2901
2026,121.2874
2026,121.2844
2026,121.2817
2026,121.2787
2026,121.2757
2026,121.2727
2026,121.2698
2026,121.2668
2026,121.2637
2026,121.2608
2026,121.2578
2026,121.2549
2027,121.2518
2027,121.2479
2027,121.2444
2027,121.2405
2027,121.2368
2027,121.2329
2027,121.2291
2027,121.2252
2027,121.2213
2027,121.2176
2027,121.2137
2027,121.2099
2028,121.2060
2028,121.2027
2028,121.1997
2028,121.1964
2028,121.1933
2028,121.1900
2028,121.1868
2028,121.1836
2028,121.1803
2028,121.1771
2028,121.1739
2028,121.1707
2029,121.1674
2029,121.1644
2029,121.1617
2029,121.1587
2029,121.1558
2029,121.1528
2029,121.1499
2029,121.1469
2029,121.1439
2029,121.1409
2029,121.1379
2029,121.1350
2030,121.1320
2030,121.1292
2030,121.1266
2030,121.1238
2030,121.1210
2030,121.1182
2030,121.1155
2030,121.1126
2030,121.1098
2030,121.1070
2030,121.1042
2030,121.1015
2031,121.0986
2031,121.0959
2031,121.0935
2031,121.0908
2031,121.0881
2031,121.0854
2031,121.0828
2031,121.0801
2031,121.0774
2031,121.0748
2031,121.0720
2031,121.0694
2032,121.0667
2032,121.0641
2032,121.0617
2032,121.0591
2032,121.0566
2032,121.0540
2032,121.0515
2032,121.0489
2032,121.0463
2032,121.0438
2032,121.0412
2032,121.0387
2033,121.0362
2033,121.0337
2033,121.0314
2033,121.0289
2033,121.0265
2033,121.0241
2033,121.0217
2033,121.0192
2033,121.0167
2033,121.0143
2033,121.0118
2033,121.0094
2034,121.0069
2034,121.0045
2034,121.0024
2034,121.0000
2034,120.9977
2034,120.9953
2034,120.9930
2034,120.9906
2034,120.9883
