Year,Elevation
2012,125.5773
2012,125.5735
2012,125.5700
2012,125.5663
2012,125.5626
2012,125.5589
2012,125.5552
2012,125.5515
2012,125.5477
2012,125.5441
2012,125.5403
2012,125.5367
2013,125.5329
2013,125.5292
2013,125.5259
2013,125.5222
2013,125.5186
2013,125.5149
2013,125.5113
2013,125.5076
2013,125.5039
2013,125.5004
2013,125.4967
2013,125.4931
2014,125.4894
2014,125.4861
2014,125.4831
2014,125.4798
2014,125.4767
2014,125.4734
2014,125.4702
2014,125.4669
2014,125.4636
2014,125.4604
2014,125.4571
2014,125.4539
2015,125.4506
2015,125.4474
2015,125.4444
2015,125.4412
2015,125.4380
2015,125.4347
2015,125.4316
2015,125.4283
2015,125.4250
2015,125.4219
2015,125.4186
2015,125.4155
2016,125.4122
2016,125.4103
2016,125.4085
2016,125.4066
2016,125.4048
2016,125.4029
2016,125.4011
2016,125.3992
2016,125.3973
2016,125.3954
2016,125.3936
2016,125.3917
2017,125.3898
2017,125.3868
2017,125.3841
2017,125.3812
2017,125.3783
2017,125.3753
2017,125.3724
2017,125.3694
2017,125.3664
2017,125.3636
2017,125.3606
2017,125.3577
2018,125.3547
2018,125.3519
2018,125.3494
2018,125.3466
2018,125.3439
2018,125.3411
2018,125.3384
2018,125.3356
2018,125.3327
2018,125.3300
2018,125.3272
2018,125.3245
2019,125.2546
2019,125.2505
2019,125.2468
2019,125.2427
2019,125.2388
2019,125.2347
2019,125.2307
2019,125.2266
2019,125.2225
2019,125.2185
2019,125.2144
2019,125.2105
2020,125.2064
2020,125.2025
2020,125.1988
2020,125.1950
2020,125.1912
2020,125.1873
2020,125.1835
2020,125.1797
2020,125.1758
2020,125.1720
2020,125.1681
2020,125.1644
2021,125.1605
2021,125.1568
2021,125.1535
2021,125.1499
2021,125.1463
2021,125.1427
2021,125.1391
2021,125.1354
2021,125.1318
2021,125.1282
2021,125.1246
2021,125.1210
2022,125.1174
2022,125.1139
2022,125.1107
2022,125.1072
2022,125.1038
2022,125.1002
2022,125.0968
2022,125.0933
2022,125.0898
2022,125.0864
2022,125.0829
2022,125.0795
2023,125.0760
2023,125.0726
2023,125.0695
2023,125.0662
2023,125.0629
2023,125.0595
2023,125.0562
2023,125.0528
2023,125.0495
2023,125.0462
2023,125.0428
2023,125.0395
2024,125.0362
2024,125.0328
2024,125.0297
2024,125.0264
2024,125.0231
2024,125.0198
2024,125.0166
2024,125.0132
2024,125.0099
2024,125.0067
2024,125.0033
2024,125.0001
2025,124.9968
2025,124.9935
2025,124.9905
2025,124.9872
2025,124.9841
2025,124.9808
2025,124.9776
2025,124.9743
2025,124.9711
2025,124.9679
2025,124.9646
2025,124.9614
2026,124.9581
2026,124.9549
2026,124.9520
2026,124.9488
2026,124.9456
2026,124.9424
2026,124.9393
2026,124.9361
2026,124.9328
2026,124.9297
2026,124.9265
2026,124.9234
2027,124.9201
2027,124.9168
2027,124.9138
2027,124.9105
2027,124.9073
2027,124.9040
2027,124.9008
2027,124.8975
2027,124.8942
2027,124.8910
2027,124.8877
2027,124.8845
2028,124.8812
2028,124.8779
2028,124.8748
2028,124.8716
2028,124.8684
2028,124.8651
2028,124.8619
2028,124.8587
2028,124.8554
2028,124.8522
2028,124.8489
2028,124.8457
2029,124.8425
2029,124.8393
2029,124.8363
2029,124.8331
2029,124.8300
2029,124.8268
2029,124.8237
2029,124.8205
2029,124.8173
2029,124.8142
2029,124.8109
2029,124.8078
2030,124.8046
2030,124.8015
2030,124.7986
2030,124.7954
2030,124.7924
2030,124.7892
2030,124.7862
2030,124.7830
2030,124.7799
2030,124.7768
2030,124.7737
2030,124.7706
2031,124.7675
2031,124.7644
2031,124.7616
2031,124.7586
2031,124.7556
2031,124.7526
2031,124.7496
2031,124.7465
2031,124.7435
2031,124.7405
2031,124.7375
2031,124.7345
2032,124.7314
2032,124.7284
2032,124.7256
2032,124.7226
2032,124.7197
2032,124.7167
2032,124.7138
2032,124.7108
2032,124.7078
2032,124.7049
2032,124.7019
2032,124.6990
2033,124.6960
2033,124.6931
2033,124.6904
2033,124.6875
2033,124.6847
2033,124.6818
2033,124.6790
2033,124.6761
2033,124.6732
2033,124.6704
2033,124.6675
2033,124.6647
2034,124.6618
2034,124.6589
2034,124.6563
2034,124.6534
2034,124.6506
2034,124.6476
2034,124.6448
2034,124.6419
2034,124.6390
2034,124.6362
2034,124.6333
2034,124.6305
2035,124.6276
2035,124.6247
2035,124.6222
2035,124.6194
2035,124.6167
2035,124.6138
2035,124.6111
2035,124.6083
2035,124.6055
2035,124.6027
2035,124.5999
2035,124.5972
2036,124.5944
2036,124.5916
2036,124.5890
2036,124.5862
2036,124.5835
2036,124.5807
2036,124.5781
2036,124.5753
2036,124.5725
2036,124.5698
2036,124.5670
2036,124.5643
2037,124.5616
2037,124.5589
2037,124.5565
2037,124.5539
2037,124.5513
2037,124.5486
2037,124.5461
2037,124.5434
2037,124.5408
2037,124.5382
2037,124.5355
2037,124.5330
2038,124.5303
2039,124.5001
2040,124.4707
2041,124.4418
2042,124.4141
2043,124.3863
2044,124.3593
2045,124.3323
2046,124.3060
2047,124.2790
2048,124.2526
2049,124.2261
2050,124.1994
2051,124.1729
2052,124.1465
2053,124.1193
2054,124.0935
2055,124.0672
2056,124.0414
2057,124.0150
2058,123.9900
2059,123.9644
2060,123.9388
2061,123.9138
2062,123.8890
2063,123.8642
2064,123.8394
2065,123.8153
2066,123.7906
2067,123.7648
2068,123.7386
2069,123.7132
2070,123.6874
2071,123.6624
2072,123.6376
2073,123.6130
2074,123.5886
2075,123.5651
2076,123.5411
2077,123.5179
2078,123.4949
2079,123.4720
2080,123.4499
2081,123.4273
2082,123.4054
2083,123.3837
2084,123.3621
2085,123.3406
2086,123.3198
2087,123.2993
2088,123.2781
2089,123.2576
2090,123.2373
2091,123.2177
2092,123.1975
2093,123.1780
2094,123.1587
2095,123.1395
2096,123.1202
2097,123.1010
2098,123.0826
2099,123.0637
2100,123.0453
2135,122.4975
