Year,Elevation
2012,123.2738
2012,123.2692
2012,123.2649
2012,123.2603
2012,123.2559
2012,123.2513
2012,123.2469
2012,123.2423
2012,123.2377
2012,123.2333
2012,123.2287
2012,123.2242
2013,123.2196
2013,123.2148
2013,123.2105
2013,123.2057
2013,123.2010
2013,123.1962
2013,123.1915
2013,123.1867
2013,123.1819
2013,123.1772
2013,123.1724
2013,123.1677
2014,123.1629
2014,123.1597
2014,123.1568
2014,123.1536
2014,123.1505
2014,123.1473
2014,123.1442
2014,123.1410
2014,123.1378
2014,123.1347
2014,123.1315
2014,123.1284
2015,123.1252
2015,123.1214
2015,123.1179
2015,123.1141
2015,123.1104
2015,123.1066
2015,123.1029
2015,123.0991
2015,123.0953
2015,123.0916
2015,123.0877
2015,123.0841
2016,123.0802
2016,123.0766
2016,123.0731
2016,123.0695
2016,123.0659
2016,123.0622
2016,123.0587
2016,123.0550
2016,123.0514
2016,123.0478
2016,123.0441
2016,123.0406
2017,123.0369
2017,123.0341
2017,123.0316
2017,123.0287
2017,123.0260
2017,123.0232
2017,123.0205
2017,123.0176
2017,123.0148
2017,123.0121
2017,123.0093
2017,123.0066
2018,123.0037
2018,122.9998
2018,122.9962
2018,122.9923
2018,122.9885
2018,122.9845
2018,122.9807
2018,122.9767
2018,122.9728
2018,122.9690
2018,122.9650
2018,122.9612
2019,122.9373
2019,122.9321
2019,122.9274
2019,122.9222
2019,122.9172
2019,122.9120
2019,122.9070
2019,122.9018
2019,122.8966
2019,122.8916
2019,122.8864
2019,122.8814
2020,122.8762
2020,122.8713
2020,122.8667
2020,122.8618
2020,122.8571
2020,122.8522
2020,122.8474
2020,122.8425
2020,122.8376
2020,122.8329
2020,122.8280
2020,122.8233
2021,122.8184
2021,122.8141
2021,122.8103
2021,122.8061
2021,122.8020
2021,122.7977
2021,122.7936
2021,122.7894
2021,122.7852
2021,122.7811
2021,122.7768
2021,122.7727
2022,122.7685
2022,122.7646
2022,122.7611
2022,122.7572
2022,122.7534
2022,122.7495
2022,122.7458
2022,122.7419
2022,122.7380
2022,122.7342
2022,122.7303
2022,122.7266
2023,122.7227
2023,122.7189
2023,122.7156
2023,122.7119
2023,122.7083
2023,122.7045
2023,122.7009
2023,122.6972
2023,122.6935
2023,122.6899
2023,122.6861
2023,122.6825
2024,122.6788
2024,122.6751
2024,122.6717
2024,122.6680
2024,122.6644
2024,122.6608
2024,122.6572
2024,122.6535
2024,122.6498
2024,122.6463
2024,122.6426
2024,122.6390
2025,122.6353
2025,122.6318
2025,122.6287
2025,122.6251
2025,122.6217
2025,122.6182
2025,122.6148
2025,122.6113
2025,122.6078
2025,122.6044
2025,122.6009
2025,122.5975
2026,122.5940
2026,122.5904
2026,122.5872
2026,122.5836
2026,122.5801
2026,122.5765
2026,122.5730
2026,122.5694
2026,122.5658
2026,122.5624
2026,122.5588
2026,122.5553
2027,122.5517
2027,122.5478
2027,122.5442
2027,122.5402
2027,122.5364
2027,122.5325
2027,122.5286
2027,122.5247
2027,122.5207
2027,122.5169
2027,122.5130
2027,122.5091
2028,122.5052
2028,122.5014
2028,122.4979
2028,122.4941
2028,122.4904
2028,122.4866
2028,122.4830
2028,122.4792
2028,122.4754
2028,122.4717
2028,122.4680
2028,122.4643
2029,122.4605
2029,122.4569
2029,122.4537
2029,122.4502
2029,122.4467
2029,122.4432
2029,122.4397
2029,122.4361
2029,122.4326
2029,122.4291
2029,122.4256
2029,122.4221
2030,122.4185
2030,122.4152
2030,122.4121
2030,122.4088
2030,122.4055
2030,122.4021
2030,122.3989
2030,122.3955
2030,122.3921
2030,122.3888
2030,122.3855
2030,122.3822
2031,122.3788
2031,122.3756
2031,122.3727
2031,122.3696
2031,122.3665
2031,122.3633
2031,122.3602
2031,122.3570
2031,122.3538
2031,122.3507
2031,122.3475
2031,122.3444
2032,122.3412
2032,122.3381
2032,122.3353
2032,122.3322
2032,122.3293
2032,122.3262
2032,122.3233
2032,122.3202
2032,122.3172
2032,122.3142
2032,122.3112
2032,122.3082
2033,122.3052
2033,122.3023
2033,122.2997
2033,122.2968
2033,122.2939
2033,122.2910
2033,122.2882
2033,122.2853
2033,122.2824
2033,122.2796
2033,122.2767
2033,122.2739
2034,122.2710
2034,122.2682
2034,122.2657
2034,122.2629
2034,122.2602
2034,122.2574
2034,122.2547
2034,122.2519
2034,122.2491
2034,122.2464
2034,122.2436
2034,122.2409
2035,122.2382
2035,122.2355
2035,122.2331
2035,122.2304
2035,122.2278
2035,122.2251
2035,122.2225
2035,122.2198
2035,122.2171
2035,122.2146
2035,122.2119
2035,122.2093
2036,122.2066
2036,122.2040
2036,122.2016
2036,122.1991
2036,122.1966
2036,122.1940
2036,122.1915
2036,122.1889
2036,122.1864
2036,122.1839
2036,122.1813
2036,122.1788
2037,122.1762
2037,122.1739
2037,122.1718
2037,122.1695
2037,122.1672
2037,122.1649
2037,122.1627
2037,122.1603
2037,122.1580
2037,122.1558
2037,122.1534
2037,122.1512
2038,122.1488
2039,122.1270
2040,122.1045
2041,122.0830
2042,122.0631
2043,122.0442
2044,122.0258
2045,122.0075
2046,121.9894
2047,121.9709
2048,121.9525
2049,121.9338
2050,121.9151
2051,121.8958
2052,121.8766
2053,121.8573
2054,121.8382
2055,121.8192
2056,121.8003
2057,121.7812
2058,121.7626
2059,121.7439
2060,121.7253
2061,121.7068
2062,121.6885
2063,121.6704
2064,121.6520
2065,121.6339
2066,121.6160
2067,121.5913
2068,121.5659
2069,121.5414
2070,121.5179
2071,121.4947
2072,121.4724
2073,121.4507
2074,121.4296
2075,121.4092
2076,121.3892
2077,121.3697
2078,121.3506
2079,121.3319
2080,121.3138
2081,121.2957
2082,121.2781
2083,121.2610
2084,121.2441
2085,121.2275
2086,121.2113
2087,121.1954
2088,121.1797
2089,121.1642
2090,121.1489
2091,121.1340
2092,121.1192
2093,121.1047
2094,121.0904
2095,121.0763
2096,121.0623
2097,121.0484
2098,121.0350
2099,121.0215
2100,121.0083
2135,120.6470
