Year,Elevation
2012,121.8139
2012,121.8102
2012,121.8067
2012,121.8030
2012,121.7994
2012,121.7956
2012,121.7920
2012,121.7883
2012,121.7845
2012,121.7809
2012,121.7772
2012,121.7736
2013,121.7698
2013,121.7656
2013,121.7618
2013,121.7575
2013,121.7534
2013,121.7492
2013,121.7451
2013,121.7409
2013,121.7366
2013,121.7326
2013,121.7283
2013,121.7242
2014,121.7200
2014,121.7187
2014,121.7175
2014,121.7162
2014,121.7150
2014,121.7137
2014,121.7125
2014,121.7112
2014,121.7099
2014,121.7086
2014,121.7073
2014,121.7061
2015,121.7048
2015,121.7018
2015,121.6991
2015,121.6960
2015,121.6931
2015,121.6901
2015,121.6872
2015,121.6842
2015,121.6812
2015,121.6783
2015,121.6752
2015,121.6723
2016,121.6693
2016,121.6663
2016,121.6635
2016,121.6605
2016,121.6577
2016,121.6547
2016,121.6518
2016,121.6488
2016,121.6458
2016,121.6429
2016,121.6399
2016,121.6370
2017,121.6340
2017,121.6327
2017,121.6315
2017,121.6302
2017,121.6289
2017,121.6276
2017,121.6263
2017,121.6250
2017,121.6237
2017,121.6224
2017,121.6211
2017,121.6198
2018,121.6185
2018,121.6146
2018,121.6111
2018,121.6073
2018,121.6035
2018,121.5997
2018,121.5959
2018,121.5921
2018,121.5882
2018,121.5845
2018,121.5806
2018,121.5769
2019,121.5597
2019,121.5553
2019,121.5514
2019,121.5470
2019,121.5428
2019,121.5384
2019,121.5342
2019,121.5298
2019,121.5255
2019,121.5212
2019,121.5169
2019,121.5126
2020,121.5083
2020,121.5042
2020,121.5005
2020,121.4964
2020,121.4925
2020,121.4885
2020,121.4846
2020,121.4806
2020,121.4766
2020,121.4727
2020,121.4686
2020,121.4647
2021,121.4607
2021,121.4574
2021,121.4545
2021,121.4512
2021,121.4480
2021,121.4447
2021,121.4416
2021,121.4383
2021,121.4350
2021,121.4318
2021,121.4285
2021,121.4254
2022,121.4221
2022,121.4191
2022,121.4164
2022,121.4134
2022,121.4105
2022,121.4075
2022,121.4046
2022,121.4016
2022,121.3986
2022,121.3957
2022,121.3927
2022,121.3898
2023,121.3868
2023,121.3839
2023,121.3813
2023,121.3783
2023,121.3755
2023,121.3726
2023,121.3698
2023,121.3669
2023,121.3640
2023,121.3611
2023,121.3582
2023,121.3554
2024,121.3525
2024,121.3496
2024,121.3469
2024,121.3440
2024,121.3411
2024,121.3382
2024,121.3354
2024,121.3325
2024,121.3296
2024,121.3268
2024,121.3239
2024,121.3211
2025,121.3181
2025,121.3154
2025,121.3129
2025,121.3102
2025,121.3075
2025,121.3048
2025,121.3021
2025,121.2994
2025,121.2966
2025,121.2940
2025,121.2912
2025,121.2886
2026,121.2858
2026,121.2828
2026,121.2801
2026,121.2771
2026,121.2742
2026,121.2713
2026,121.2684
