Year,Elevation
2012,137.2599
2012,137.2410
2012,137.2233
2012,137.2044
2012,137.1861
2012,137.1672
2012,137.1489
2012,137.1300
2012,137.1111
2012,137.0928
2012,137.0739
2012,137.0556
2013,137.0366
2013,137.0250
2013,137.0144
2013,137.0027
2013,136.9914
2013,136.9798
2013,136.9684
2013,136.9568
2013,136.9451
2013,136.9338
2013,136.9221
2013,136.9108
2014,136.8991
2014,136.8878
2014,136.8775
2014,136.8661
2014,136.8551
2014,136.8438
2014,136.8328
2014,136.8214
2014,136.8101
2014,136.7991
2014,136.7877
2014,136.7767
2015,136.7654
2015,136.7555
2015,136.7466
2015,136.7367
2015,136.7272
2015,136.7174
2015,136.7078
2015,136.6980
2015,136.6881
2015,136.6786
2015,136.6687
2015,136.6592
2016,136.6493
2016,136.6358
2016,136.6232
2016,136.6097
2016,136.5966
2016,136.5831
2016,136.5700
2016,136.5565
2016,136.5430
2016,136.5299
2016,136.5164
2016,136.5033
2017,136.4898
2017,136.4828
2017,136.4766
2017,136.4697
2017,136.4630
2017,136.4561
2017,136.4494
2017,136.4425
2017,136.4356
2017,136.4289
2017,136.4220
2017,136.4153
2018,136.4084
2018,136.4066
2018,136.4049
2018,136.4031
2018,136.4014
2018,136.3996
2018,136.3979
2018,136.3961
2018,136.3943
2018,136.3925
2018,136.3907
2018,136.3890
2019,136.4198
2019,136.4177
2019,136.4157
2019,136.4135
2019,136.4114
2019,136.4093
2019,136.4072
2019,136.4050
2019,136.4028
2019,136.4007
2019,136.3985
2019,136.3964
2020,136.3942
2020,136.3901
2020,136.3862
2020,136.3820
2020,136.3780
2020,136.3739
2020,136.3699
2020,136.3657
2020,136.3616
2020,136.3575
2020,136.3534
2020,136.3494
2021,136.3452
2021,136.3387
2021,136.3328
2021,136.3262
2021,136.3199
2021,136.3134
2021,136.3071
2021,136.3005
2021,136.2940
2021,136.2877
2021,136.2812
2021,136.2748
2022,136.2683
2022,136.2590
2022,136.2507
2022,136.2414
2022,136.2325
2022,136.2232
2022,136.2142
2022,136.2050
2022,136.1957
2022,136.1868
2022,136.1775
2022,136.1685
2023,136.1593
2023,136.1504
2023,136.1424
2023,136.1335
2023,136.1250
2023,136.1161
2023,136.1075
2023,136.0986
2023,136.0898
2023,136.0812
2023,136.0723
2023,136.0637
2024,136.0549
2024,136.0506
2024,136.0467
2024,136.0425
2024,136.0385
2024,136.0343
2024,136.0303
2024,136.0261
2024,136.0220
2024,136.0179
2024,136.0138
2024,136.0097
2025,136.0056
2025,136.0050
2025,136.0045
2025,136.0040
2025,136.0034
2025,136.0029
2025,136.0023
2025,136.0018
2025,136.0012
2025,136.0007
2025,136.0001
2025,135.9996
2026,135.9990
2026,135.9975
2026,135.9962
2026,135.9947
2026,135.9933
2026,135.9918
2026,135.9904
2026,135.9889
2026,135.9874
2026,135.9859
2026,135.9845
2026,135.9830
2027,135.9816
2027,135.9792
2027,135.9771
2027,135.9748
2027,135.9725
2027,135.9702
2027,135.9679
2027,135.9656
2027,135.9633
2027,135.9610
2027,135.9587
2027,135.9564
2028,135.9541
2028,135.9520
2028,135.9499
2028,135.9478
2028,135.9457
2028,135.9436
2028,135.9415
2028,135.9393
2028,135.9372
2028,135.9351
2028,135.9330
2028,135.9309
2029,135.9287
2029,135.9240
2029,135.9197
2029,135.9150
2029,135.9104
2029,135.9057
2029,135.9012
2029,135.8964
2029,135.8917
2029,135.8871
2029,135.8824
2029,135.8778
2030,135.8731
2030,135.8666
2030,135.8607
2030,135.8542
2030,135.8478
2030,135.8413
2030,135.8350
2030,135.8284
2030,135.8219
2030,135.8156
2030,135.8091
2030,135.8027
2031,135.7962
2031,135.7887
2031,135.7820
2031,135.7745
2031,135.7673
2031,135.7599
2031,135.7526
2031,135.7452
2031,135.7377
2031,135.7305
2031,135.7230
2031,135.7158
2032,135.7083
2032,135.7005
2032,135.6932
2032,135.6853
2032,135.6777
2032,135.6699
2032,135.6623
2032,135.6544
2032,135.6466
2032,135.6390
2032,135.6312
2032,135.6236
2033,135.6157
2033,135.6077
2033,135.6004
2033,135.5924
2033,135.5846
2033,135.5766
2033,135.5688
2033,135.5608
2033,135.5528
2033,135.5450
2033,135.5370
2033,135.5292
2034,135.5212
2034,135.5131
2034,135.5058
2034,135.4977
2034,135.4899
2034,135.4818
2034,135.4740
2034,135.4659
2034,135.4578
2034,135.4500
2034,135.4419
2034,135.4341
2035,135.4260
2035,135.4179
2035,135.4107
2035,135.4026
2035,135.3948
2035,135.3867
2035,135.3790
2035,135.3709
2035,135.3628
2035,135.3550
2035,135.3470
2035,135.3392
2036,135.3311
2036,135.3232
2036,135.3157
2036,135.3078
2036,135.3000
2036,135.2921
2036,135.2844
2036,135.2764
2036,135.2685
2036,135.2608
2036,135.2528
2036,135.2451
2037,135.2371
2037,135.2228
2037,135.2100
2037,135.1958
2037,135.1820
2037,135.1678
2037,135.1540
2037,135.1398
2037,135.1256
2037,135.1118
2037,135.0976
2037,135.0838
2038,135.0696
2039,134.6561
2040,134.2613
2041,133.9583
2042,133.7343
2043,133.5623
2044,133.4234
2045,133.3057
2046,133.2030
2047,133.1108
2048,133.0264
2049,132.9480
2050,132.8745
2051,132.8024
2052,132.7326
2053,132.6652
2054,132.6003
2055,132.5377
2056,132.4769
2057,132.4176
2058,132.3600
2059,132.3036
2060,132.2484
2061,132.1938
2062,132.1401
2063,132.0871
2064,132.0347
2065,131.9825
2066,131.9310
2067,131.8795
2068,131.8276
2069,131.7750
2070,131.7223
2071,131.6695
2072,131.6167
2073,131.5640
2074,131.5117
2075,131.4598
2076,131.4083
2077,131.3571
2078,131.3065
2079,131.2564
2080,131.2067
2081,131.1571
2082,131.1082
2083,131.0599
2084,131.0124
2085,130.9655
2086,130.9194
2087,130.8741
2088,130.8294
2089,130.7853
2090,130.7420
2091,130.6993
2092,130.6573
2093,130.6158
2094,130.5750
2095,130.5349
2096,130.4953
2097,130.4562
2098,130.4177
2099,130.3798
2100,130.3425
2135,129.3896
