Year,Elevation
2012,125.1000
2012,125.0963
2012,125.0929
2012,125.0892
2012,125.0857
2012,125.0820
2012,125.0785
2012,125.0748
2012,125.0711
2012,125.0676
2012,125.0639
2012,125.0604
2013,125.0567
2013,125.0531
2013,125.0498
2013,125.0462
2013,125.0427
2013,125.0391
2013,125.0356
2013,125.0320
2013,125.0284
2013,125.0249
2013,125.0213
2013,125.0178
2014,125.0142
2014,125.0112
2014,125.0085
2014,125.0055
2014,125.0026
2014,124.9996
2014,124.9967
2014,124.9937
2014,124.9907
2014,124.9878
2014,124.9848
2014,124.9819
2015,124.9789
2015,124.9758
2015,124.9731
2015,124.9700
2015,124.9670
2015,124.9640
2015,124.9610
2015,124.9579
2015,124.9549
2015,124.9519
2015,124.9488
2015,124.9459
2016,124.9428
2016,124.9409
2016,124.9391
2016,124.9372
2016,124.9354
2016,124.9335
2016,124.9317
2016,124.9298
2016,124.9279
2016,124.9261
2016,124.9242
2016,124.9223
2017,124.9204
2017,124.9177
2017,124.9153
2017,124.9126
2017,124.9100
2017,124.9073
2017,124.9047
2017,124.9020
2017,124.8993
2017,124.8967
2017,124.8940
2017,124.8913
2018,124.8886
2018,124.8859
2018,124.8834
2018,124.8807
2018,124.8781
2018,124.8753
2018,124.8727
2018,124.8700
2018,124.8672
2018,124.8646
2018,124.8619
2018,124.8592
2019,124.7940
2019,124.7898
2019,124.7860
2019,124.7817
2019,124.7777
2019,124.7735
2019,124.7694
2019,124.7652
2019,124.7610
2019,124.7569
2019,124.7527
2019,124.7486
2020,124.7444
2020,124.7404
2020,124.7368
2020,124.7328
2020,124.7290
2020,124.7251
2020,124.7213
2020,124.7173
2020,124.7134
2020,124.7096
2020,124.7056
2020,124.7018
2021,124.6979
2021,124.6942
2021,124.6909
2021,124.6873
2021,124.6838
2021,124.6801
2021,124.6766
2021,124.6729
2021,124.6693
2021,124.6658
2021,124.6621
2021,124.6586
2022,124.6550
2022,124.6515
2022,124.6484
2022,124.6449
2022,124.6415
2022,124.6381
2022,124.6347
2022,124.6313
2022,124.6278
2022,124.6245
2022,124.6210
2022,124.6176
2023,124.6142
2023,124.6109
2023,124.6079
2023,124.6046
2023,124.6013
2023,124.5980
2023,124.5948
2023,124.5915
2023,124.5882
2023,124.5850
2023,124.5817
2023,124.5785
2024,124.5751
2024,124.5719
2024,124.5688
2024,124.5656
2024,124.5624
2024,124.5591
2024,124.5560
2024,124.5527
2024,124.5494
2024,124.5463
2024,124.5430
2024,124.5398
2025,124.5366
2025,124.5334
2025,124.5305
2025,124.5273
2025,124.5242
2025,124.5210
2025,124.5179
2025,124.5147
2025,124.5115
2025,124.5084
2025,124.5052
2025,124.5022
2026,124.4990
2026,124.4958
2026,124.4930
2026,124.4898
2026,124.4867
2026,124.4836
2026,124.4805
2026,124.4774
2026,124.4742
2026,124.4711
2026,124.4680
2026,124.4649
2027,124.4618
2027,124.4585
2027,124.4555
2027,124.4522
2027,124.4490
2027,124.4457
2027,124.4426
2027,124.4393
2027,124.4360
2027,124.4328
2027,124.4295
2027,124.4263
2028,124.4230
2028,124.4198
2028,124.4168
2028,124.4135
2028,124.4104
2028,124.4072
2028,124.4040
2028,124.4008
2028,124.3975
2028,124.3944
2028,124.3912
2028,124.3880
2029,124.3848
2029,124.3816
2029,124.3788
2029,124.3756
2029,124.3726
2029,124.3694
2029,124.3663
2029,124.3632
2029,124.3600
2029,124.3570
2029,124.3538
2029,124.3508
2030,124.3476
2030,124.3445
2030,124.3417
2030,124.3387
2030,124.3357
2030,124.3326
2030,124.3296
2030,124.3265
2030,124.3234
2030,124.3205
2030,124.3174
2030,124.3144
2031,124.3113
2031,124.3083
2031,124.3056
2031,124.3027
2031,124.2998
2031,124.2968
2031,124.2939
2031,124.2909
2031,124.2880
2031,124.2851
2031,124.2821
2031,124.2792
2032,124.2762
2032,124.2733
2032,124.2706
2032,124.2677
2032,124.2648
2032,124.2619
2032,124.2591
2032,124.2562
2032,124.2533
2032,124.2504
2032,124.2475
2032,124.2447
2033,124.2418
2033,124.2390
2033,124.2364
2033,124.2336
2033,124.2309
2033,124.2281
2033,124.2253
2033,124.2225
2033,124.2197
2033,124.2170
2033,124.2142
2033,124.2114
2034,124.2086
2034,124.2058
2034,124.2033
2034,124.2005
2034,124.1977
2034,124.1949
2034,124.1922
2034,124.1894
2034,124.1866
2034,124.1838
2034,124.1810
2034,124.1783
2035,124.1755
2035,124.1728
2035,124.1703
2035,124.1676
2035,124.1649
2035,124.1622
2035,124.1595
2035,124.1568
2035,124.1541
2035,124.1514
2035,124.1487
2035,124.1461
2036,124.1433
2036,124.1406
2036,124.1381
2036,124.1354
2036,124.1328
2036,124.1301
2036,124.1275
2036,124.1248
2036,124.1222
2036,124.1196
2036,124.1169
2036,124.1143
2037,124.1116
2037,124.1090
2037,124.1067
2037,124.1042
2037,124.1017
2037,124.0992
2037,124.0967
2037,124.0942
2037,124.0916
2037,124.0891
2037,124.0866
2037,124.0841
2038,124.0816
2039,124.0533
2040,124.0250
2041,123.9967
2042,123.9694
2043,123.9418
2044,123.9150
2045,123.8884
2046,123.8626
2047,123.8362
2048,123.8105
2049,123.7847
2050,123.7589
2051,123.7334
2052,123.7079
2053,123.6818
2054,123.6570
2055,123.6318
2056,123.6071
2057,123.5819
2058,123.5580
2059,123.5336
2060,123.5091
2061,123.4853
2062,123.4616
2063,123.4380
2064,123.4144
2065,123.3913
2066,123.3679
2067,123.3423
2068,123.3163
2069,123.2911
2070,123.2658
2071,123.2412
2072,123.2170
2073,123.1930
2074,123.1694
2075,123.1466
2076,123.1234
2077,123.1010
2078,123.0788
2079,123.0567
2080,123.0355
2081,123.0137
2082,122.9928
2083,122.9720
2084,122.9513
2085,122.9308
2086,122.9110
2087,122.8913
2088,122.8712
2089,122.8516
2090,122.8323
2091,122.8136
2092,122.7945
2093,122.7759
2094,122.7575
2095,122.7393
2096,122.7210
2097,122.7028
2098,122.6853
2099,122.6673
2100,122.6499
2135,122.1332
