Year,Elevation
2012,137.3254
2012,137.3061
2012,137.2881
2012,137.2688
2012,137.2501
2012,137.2308
2012,137.2121
2012,137.1928
2012,137.1735
2012,137.1548
2012,137.1355
2012,137.1168
2013,137.0975
2013,137.0883
2013,137.0800
2013,137.0708
2013,137.0619
2013,137.0527
2013,137.0439
2013,137.0347
2013,137.0255
2013,137.0166
2013,137.0074
2013,136.9985
2014,136.9893
2014,136.9794
2014,136.9703
2014,136.9604
2014,136.9507
2014,136.9407
2014,136.9311
2014,136.9211
2014,136.9111
2014,136.9015
2014,136.8915
2014,136.8818
2015,136.8718
2015,136.8636
2015,136.8562
2015,136.8480
2015,136.8400
2015,136.8318
2015,136.8238
2015,136.8156
2015,136.8074
2015,136.7994
2015,136.7912
2015,136.7832
2016,136.7750
2016,136.7614
2016,136.7486
2016,136.7350
2016,136.7218
2016,136.7082
2016,136.6950
2016,136.6814
2016,136.6677
2016,136.6545
2016,136.6409
2016,136.6277
2017,136.6141
2017,136.6092
2017,136.6047
2017,136.5998
2017,136.5950
2017,136.5900
2017,136.5853
2017,136.5803
2017,136.5754
2017,136.5706
2017,136.5657
2017,136.5609
2018,136.5559
2018,136.5553
2018,136.5548
2018,136.5542
2018,136.5536
2018,136.5529
2018,136.5524
2018,136.5517
2018,136.5511
2018,136.5505
2018,136.5499
2018,136.5493
2019,136.5830
2019,136.5793
2019,136.5759
2019,136.5722
2019,136.5686
2019,136.5648
2019,136.5612
2019,136.5574
2019,136.5536
2019,136.5500
2019,136.5463
2019,136.5426
2020,136.5389
2020,136.5339
2020,136.5292
2020,136.5242
2020,136.5193
2020,136.5143
2020,136.5094
2020,136.5044
2020,136.4994
2020,136.4946
2020,136.4895
2020,136.4847
2021,136.4797
2021,136.4722
2021,136.4655
2021,136.4580
2021,136.4508
2021,136.4434
2021,136.4362
2021,136.4287
2021,136.4213
2021,136.4141
2021,136.4066
2021,136.3994
2022,136.3920
2022,136.3822
2022,136.3733
2022,136.3635
2022,136.3541
2022,136.3443
2022,136.3348
2022,136.3250
2022,136.3152
2022,136.3057
2022,136.2959
2022,136.2865
2023,136.2767
2023,136.2679
2023,136.2600
2023,136.2513
2023,136.2429
2023,136.2341
2023,136.2257
2023,136.2170
2023,136.2082
2023,136.1998
2023,136.1911
2023,136.1826
2024,136.1739
2024,136.1711
2024,136.1685
2024,136.1658
2024,136.1632
2024,136.1605
2024,136.1578
2024,136.1551
2024,136.1524
2024,136.1498
2024,136.1471
2024,136.1444
2025,136.1417
2025,136.1425
2025,136.1432
2025,136.1439
2025,136.1446
2025,136.1454
2025,136.1461
2025,136.1468
2025,136.1476
2025,136.1483
2025,136.1490
2025,136.1497
2026,136.1505
2026,136.1506
2026,136.1508
2026,136.1509
2026,136.1510
2026,136.1512
2026,136.1513
2026,136.1515
2026,136.1516
2026,136.1517
2026,136.1519
2026,136.1520
2027,136.1522
2027,136.1521
2027,136.1521
2027,136.1521
2027,136.1520
2027,136.1520
2027,136.1519
2027,136.1519
2027,136.1519
2027,136.1518
2027,136.1518
2027,136.1518
2028,136.1517
2028,136.1527
2028,136.1536
2028,136.1545
2028,136.1555
2028,136.1564
2028,136.1573
2028,136.1583
2028,136.1593
2028,136.1602
2028,136.1612
2028,136.1621
2029,136.1630
2029,136.1601
2029,136.1575
2029,136.1546
2029,136.1518
2029,136.1489
2029,136.1461
2029,136.1432
2029,136.1404
2029,136.1375
2029,136.1347
2029,136.1319
2030,136.1290
2030,136.1243
2030,136.1200
2030,136.1153
2030,136.1108
2030,136.1061
2030,136.1016
2030,136.0969
