LOCID,row,column,delx,dely,area,node,IBND,TYPE,X,Y,LOC,Layer
C001001_1,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,1,1
C001001_2,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,2,2
C001001_3,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,3,3
C001001_4,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,4,4
C001001_5,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,5,5
C001001_6,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,6,6
C001001_7,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,7,7
C001001_8,1,1,50,50.00,2500.00,-1.00,1,1,569425.00,141975.00,8,8
C001002_1,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,9,1
C001002_2,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,10,2
C001002_3,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,11,3
C001002_4,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,12,4
C001002_5,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,13,5
C001002_6,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,14,6
C001002_7,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,15,7
C001002_8,1,2,50,50.00,2500.00,-1.00,1,1,569475.00,141975.00,16,8
C001003_1,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,17,1
C001003_2,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,18,2
C001003_3,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,19,3
C001003_4,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,20,4
C001003_5,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,21,5
C001003_6,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,22,6
C001003_7,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,23,7
C001003_8,1,3,50,50.00,2500.00,-1.00,1,1,569525.00,141975.00,24,8
C001004_1,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,25,1
C001004_2,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,26,2
C001004_3,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,27,3
C001004_4,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,28,4
C001004_5,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,29,5
C001004_6,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,30,6
C001004_7,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,31,7
C001004_8,1,4,50,50.00,2500.00,-1.00,1,1,569575.00,141975.00,32,8
C001005_1,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,33,1
C001005_2,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,34,2
C001005_3,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,35,3
C001005_4,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,36,4
C001005_5,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,37,5
C001005_6,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,38,6
C001005_7,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,39,7
C001005_8,1,5,50,50.00,2500.00,-1.00,1,1,569625.00,141975.00,40,8
C001006_1,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,41,1
C001006_2,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,42,2
C001006_3,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,43,3
C001006_4,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,44,4
C001006_5,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,45,5
C001006_6,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,46,6
C001006_7,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,47,7
C001006_8,1,6,50,50.00,2500.00,-1.00,1,1,569675.00,141975.00,48,8
C001007_1,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,49,1
C001007_2,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,50,2
C001007_3,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,51,3
C001007_4,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,52,4
C001007_5,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,53,5
C001007_6,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,54,6
C001007_7,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,55,7
C001007_8,1,7,50,50.00,2500.00,-1.00,1,1,569725.00,141975.00,56,8
C001008_1,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,57,1
C001008_2,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,58,2
C001008_3,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,59,3
C001008_4,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,60,4
C001008_5,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,61,5
C001008_6,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,62,6
C001008_7,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,63,7
C001008_8,1,8,50,50.00,2500.00,-1.00,1,1,569775.00,141975.00,64,8
C001009_1,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,65,1
C001009_2,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,66,2
C001009_3,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,67,3
C001009_4,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,68,4
C001009_5,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,69,5
C001009_6,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,70,6
C001009_7,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,71,7
C001009_8,1,9,50,50.00,2500.00,-1.00,1,1,569825.00,141975.00,72,8
C001010_1,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,73,1
C001010_2,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,74,2
C001010_3,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,75,3
C001010_4,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,76,4
C001010_5,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,77,5
C001010_6,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,78,6
C001010_7,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,79,7
C001010_8,1,10,50,50.00,2500.00,-1.00,1,1,569875.00,141975.00,80,8
C001011_1,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,81,1
C001011_2,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,82,2
C001011_3,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,83,3
C001011_4,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,84,4
C001011_5,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,85,5
C001011_6,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,86,6
C001011_7,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,87,7
C001011_8,1,11,50,50.00,2500.00,-1.00,1,1,569925.00,141975.00,88,8
C001012_1,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,89,1
C001012_2,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,90,2
C001012_3,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,91,3
C001012_4,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,92,4
C001012_5,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,93,5
C001012_6,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,94,6
C001012_7,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,95,7
C001012_8,1,12,50,50.00,2500.00,-1.00,1,1,569975.00,141975.00,96,8
C001013_1,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,97,1
C001013_2,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,98,2
C001013_3,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,99,3
C001013_4,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,100,4
C001013_5,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,101,5
C001013_6,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,102,6
C001013_7,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,103,7
C001013_8,1,13,50,50.00,2500.00,-1.00,1,1,570025.00,141975.00,104,8
C001014_1,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,105,1
C001014_2,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,106,2
C001014_3,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,107,3
C001014_4,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,108,4
C001014_5,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,109,5
C001014_6,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,110,6
C001014_7,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,111,7
C001014_8,1,14,50,50.00,2500.00,-1.00,1,1,570075.00,141975.00,112,8
C001015_1,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,113,1
C001015_2,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,114,2
C001015_3,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,115,3
C001015_4,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,116,4
C001015_5,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,117,5
C001015_6,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,118,6
C001015_7,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,119,7
C001015_8,1,15,50,50.00,2500.00,-1.00,1,1,570125.00,141975.00,120,8
C001016_1,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,121,1
C001016_2,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,122,2
C001016_3,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,123,3
C001016_4,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,124,4
C001016_5,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,125,5
C001016_6,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,126,6
C001016_7,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,127,7
C001016_8,1,16,50,50.00,2500.00,-1.00,1,1,570175.00,141975.00,128,8
C001017_1,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,129,1
C001017_2,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,130,2
C001017_3,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,131,3
C001017_4,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,132,4
C001017_5,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,133,5
C001017_6,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,134,6
C001017_7,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,135,7
C001017_8,1,17,50,50.00,2500.00,-1.00,1,1,570225.00,141975.00,136,8
C001018_1,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,137,1
C001018_2,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,138,2
C001018_3,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,139,3
C001018_4,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,140,4
C001018_5,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,141,5
C001018_6,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,142,6
C001018_7,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,143,7
C001018_8,1,18,50,50.00,2500.00,-1.00,1,1,570275.00,141975.00,144,8
C001019_1,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,145,1
C001019_2,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,146,2
C001019_3,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,147,3
C001019_4,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,148,4
C001019_5,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,149,5
C001019_6,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,150,6
C001019_7,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,151,7
C001019_8,1,19,50,50.00,2500.00,-1.00,1,1,570325.00,141975.00,152,8
C001020_1,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,153,1
C001020_2,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,154,2
C001020_3,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,155,3
C001020_4,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,156,4
C001020_5,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,157,5
C001020_6,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,158,6
C001020_7,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,159,7
C001020_8,1,20,50,50.00,2500.00,-1.00,1,1,570375.00,141975.00,160,8
C001021_1,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,161,1
C001021_2,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,162,2
C001021_3,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,163,3
C001021_4,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,164,4
C001021_5,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,165,5
C001021_6,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,166,6
C001021_7,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,167,7
C001021_8,1,21,50,50.00,2500.00,-1.00,1,1,570425.00,141975.00,168,8
C001022_1,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,169,1
C001022_2,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,170,2
C001022_3,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,171,3
C001022_4,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,172,4
C001022_5,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,173,5
C001022_6,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,174,6
C001022_7,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,175,7
C001022_8,1,22,50,50.00,2500.00,-1.00,1,1,570475.00,141975.00,176,8
C001023_1,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,177,1
C001023_2,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,178,2
C001023_3,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,179,3
C001023_4,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,180,4
C001023_5,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,181,5
C001023_6,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,182,6
C001023_7,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,183,7
C001023_8,1,23,50,50.00,2500.00,-1.00,1,1,570525.00,141975.00,184,8
C001024_1,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,185,1
C001024_2,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,186,2
C001024_3,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,187,3
C001024_4,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,188,4
C001024_5,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,189,5
C001024_6,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,190,6
C001024_7,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,191,7
C001024_8,1,24,50,50.00,2500.00,-1.00,1,1,570575.00,141975.00,192,8
C001025_1,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,193,1
C001025_2,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,194,2
C001025_3,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,195,3
C001025_4,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,196,4
C001025_5,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,197,5
C001025_6,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,198,6
C001025_7,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,199,7
C001025_8,1,25,50,50.00,2500.00,-1.00,1,1,570625.00,141975.00,200,8
C001026_1,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,201,1
C001026_2,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,202,2
C001026_3,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,203,3
C001026_4,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,204,4
C001026_5,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,205,5
C001026_6,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,206,6
C001026_7,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,207,7
C001026_8,1,26,50,50.00,2500.00,-1.00,1,1,570675.00,141975.00,208,8
C001027_1,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,209,1
C001027_2,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,210,2
C001027_3,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,211,3
C001027_4,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,212,4
C001027_5,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,213,5
C001027_6,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,214,6
C001027_7,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,215,7
C001027_8,1,27,50,50.00,2500.00,-1.00,1,1,570725.00,141975.00,216,8
C001028_1,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,217,1
C001028_2,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,218,2
C001028_3,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,219,3
C001028_4,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,220,4
C001028_5,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,221,5
C001028_6,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,222,6
C001028_7,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,223,7
C001028_8,1,28,50,50.00,2500.00,-1.00,1,1,570775.00,141975.00,224,8
C001029_1,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,225,1
C001029_2,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,226,2
C001029_3,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,227,3
C001029_4,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,228,4
C001029_5,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,229,5
C001029_6,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,230,6
C001029_7,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,231,7
C001029_8,1,29,50,50.00,2500.00,-1.00,1,1,570825.00,141975.00,232,8
C001030_1,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,233,1
C001030_2,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,234,2
C001030_3,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,235,3
C001030_4,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,236,4
C001030_5,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,237,5
C001030_6,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,238,6
C001030_7,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,239,7
C001030_8,1,30,50,50.00,2500.00,-1.00,1,1,570875.00,141975.00,240,8
C001031_1,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,241,1
C001031_2,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,242,2
C001031_3,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,243,3
C001031_4,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,244,4
C001031_5,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,245,5
C001031_6,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,246,6
C001031_7,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,247,7
C001031_8,1,31,50,50.00,2500.00,-1.00,1,1,570925.00,141975.00,248,8
C001032_1,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,249,1
C001032_2,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,250,2
C001032_3,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,251,3
C001032_4,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,252,4
C001032_5,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,253,5
C001032_6,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,254,6
C001032_7,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,255,7
C001032_8,1,32,50,50.00,2500.00,-1.00,1,1,570975.00,141975.00,256,8
C001033_1,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,257,1
C001033_2,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,258,2
C001033_3,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,259,3
C001033_4,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,260,4
C001033_5,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,261,5
C001033_6,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,262,6
C001033_7,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,263,7
C001033_8,1,33,50,50.00,2500.00,-1.00,1,1,571025.00,141975.00,264,8
C001034_1,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,265,1
C001034_2,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,266,2
C001034_3,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,267,3
C001034_4,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,268,4
C001034_5,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,269,5
C001034_6,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,270,6
C001034_7,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,271,7
C001034_8,1,34,50,50.00,2500.00,-1.00,1,1,571075.00,141975.00,272,8
C001035_1,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,273,1
C001035_2,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,274,2
C001035_3,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,275,3
C001035_4,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,276,4
C001035_5,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,277,5
C001035_6,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,278,6
C001035_7,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,279,7
C001035_8,1,35,50,50.00,2500.00,-1.00,1,1,571125.00,141975.00,280,8
C001036_1,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,281,1
C001036_2,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,282,2
C001036_3,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,283,3
C001036_4,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,284,4
C001036_5,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,285,5
C001036_6,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,286,6
C001036_7,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,287,7
C001036_8,1,36,50,50.00,2500.00,-1.00,1,1,571175.00,141975.00,288,8
C001037_1,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,289,1
C001037_2,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,290,2
C001037_3,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,291,3
C001037_4,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,292,4
C001037_5,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,293,5
C001037_6,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,294,6
C001037_7,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,295,7
C001037_8,1,37,50,50.00,2500.00,-1.00,1,1,571225.00,141975.00,296,8
C001038_1,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,297,1
C001038_2,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,298,2
C001038_3,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,299,3
C001038_4,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,300,4
C001038_5,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,301,5
C001038_6,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,302,6
C001038_7,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,303,7
C001038_8,1,38,50,50.00,2500.00,-1.00,1,1,571275.00,141975.00,304,8
C001039_1,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,305,1
C001039_2,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,306,2
C001039_3,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,307,3
C001039_4,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,308,4
C001039_5,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,309,5
C001039_6,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,310,6
C001039_7,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,311,7
C001039_8,1,39,50,50.00,2500.00,-1.00,1,1,571325.00,141975.00,312,8
C001040_1,1,40,50,50.00,2500.00,-1.00,1,1,571375.00,141975.00,313,1
C001040_2,1,40,50,50.00,2500.00,-1.00,1,1,571375.00,141975.00,314,2
C001040_3,1,40,50,50.00,2500.00,-1.00,1,1,571375.00,141975.00,315,3
C001040_4,1,40,50,50.00,2500.00,-1.00,1,1,571375.00,141975.00,316,4
C001040_5,1,40,50,50.00,2500.00,-1.00,1,1,571375.00,141975.00,317,5
