Year,Elevation
2012,137.1910
2012,137.1726
2012,137.1554
2012,137.1370
2012,137.1192
2012,137.1008
2012,137.0830
2012,137.0646
2012,137.0462
2012,137.0284
2012,137.0100
2012,136.9922
2013,136.9738
2013,136.9557
2013,136.9395
2013,136.9214
2013,136.9039
2013,136.8859
2013,136.8684
2013,136.8504
2013,136.8324
2013,136.8149
2013,136.7969
2013,136.7794
2014,136.7614
2014,136.7438
2014,136.7279
2014,136.7103
2014,136.6933
2014,136.6757
2014,136.6586
2014,136.6410
2014,136.6234
2014,136.6064
2014,136.5888
2014,136.5718
2015,136.5542
2015,136.5374
2015,136.5222
2015,136.5054
2015,136.4892
2015,136.4724
2015,136.4561
2015,136.4393
2015,136.4225
2015,136.4063
2015,136.3895
2015,136.3732
2016,136.3564
2016,136.3400
2016,136.3246
2016,136.3081
2016,136.2922
2016,136.2757
2016,136.2598
2016,136.2433
2016,136.2268
2016,136.2109
2016,136.1944
2016,136.1785
2017,136.1620
2017,136.1474
2017,136.1342
2017,136.1195
2017,136.1053
2017,136.0907
2017,136.0765
2017,136.0618
2017,136.0472
2017,136.0330
2017,136.0184
2017,136.0042
2018,135.9895
2018,135.9776
2018,135.9669
2018,135.9550
2018,135.9434
2018,135.9315
2018,135.9200
2018,135.9081
2018,135.8962
2018,135.8847
2018,135.8728
2018,135.8613
2019,136.3388
2019,136.3376
2019,136.3364
2019,136.3352
2019,136.3340
2019,136.3327
2019,136.3315
2019,136.3303
2019,136.3290
2019,136.3278
2019,136.3265
2019,136.3253
2020,136.3241
2020,136.3196
2020,136.3154
2020,136.3109
2020,136.3066
2020,136.3021
2020,136.2977
2020,136.2932
2020,136.2888
2020,136.2844
2020,136.2799
2020,136.2756
2021,136.2711
2021,136.2648
2021,136.2591
2021,136.2528
2021,136.2467
2021,136.2404
2021,136.2344
2021,136.2281
2021,136.2218
2021,136.2157
2021,136.2094
2021,136.2033
2022,136.1971
2022,136.1905
2022,136.1846
2022,136.1781
2022,136.1717
2022,136.1652
2022,136.1588
2022,136.1523
2022,136.1458
2022,136.1394
2022,136.1329
2022,136.1265
2023,136.1200
2023,136.1148
2023,136.1100
2023,136.1048
2023,136.0997
2023,136.0944
2023,136.0893
2023,136.0841
2023,136.0788
2023,136.0737
2023,136.0685
2023,136.0634
2024,136.0581
2024,136.0536
2024,136.0495
2024,136.0450
2024,136.0406
2024,136.0362
2024,136.0318
2024,136.0273
2024,136.0229
2024,136.0185
2024,136.0141
2024,136.0097
2025,136.0052
2025,136.0017
2025,135.9985
2025,135.9950
2025,135.9916
2025,135.9880
2025,135.9846
2025,135.9811
2025,135.9776
2025,135.9741
2025,135.9706
2025,135.9672
2026,135.9636
2026,135.9598
2026,135.9564
2026,135.9525
2026,135.9488
2026,135.9450
2026,135.9413
2026,135.9375
2026,135.9337
2026,135.9299
2026,135.9261
2026,135.9224
2027,135.9186
2027,135.9141
2027,135.9101
2027,135.9056
2027,135.9013
2027,135.8969
2027,135.8925
2027,135.8881
2027,135.8836
2027,135.8793
2027,135.8748
2027,135.8705
2028,135.8661
2028,135.8498
2028,135.8335
2028,135.8171
2029,135.8006
2029,135.7816
2029,135.7623
2029,135.7428
2030,135.7233
2030,135.7020
2030,135.6804
2030,135.6586
2031,135.6367
2031,135.6138
2031,135.5907
2031,135.5673
2032,135.5439
2032,135.5198
2032,135.4957
2032,135.4714
2033,135.4470
2033,135.4227
2033,135.3982
2033,135.3734
2034,135.3486
2034,135.3241
2034,135.2994
2034,135.2745
2035,135.2495
2035,135.2252
2035,135.2006
2035,135.1757
2036,135.1509
2036,135.1133
2036,135.0757
2036,135.0378
2037,134.9997
2037,134.9536
2037,134.9070
2037,134.8599
