Year,Elevation
2012,122.6851
2012,122.6812
2012,122.6775
2012,122.6736
2012,122.6699
2012,122.6660
2012,122.6622
2012,122.6583
2012,122.6544
2012,122.6506
2012,122.6467
2012,122.6429
2013,122.6390
2013,122.6350
2013,122.6313
2013,122.6272
2013,122.6233
2013,122.6193
2013,122.6153
2013,122.6113
2013,122.6072
2013,122.6033
2013,122.5993
2013,122.5953
2014,122.5913
2014,122.5892
2014,122.5873
2014,122.5851
2014,122.5831
2014,122.5810
2014,122.5789
2014,122.5768
2014,122.5747
2014,122.5727
2014,122.5706
2014,122.5685
2015,122.5664
2015,122.5635
2015,122.5608
2015,122.5579
2015,122.5551
2015,122.5522
2015,122.5493
2015,122.5464
2015,122.5435
2015,122.5406
2015,122.5377
2015,122.5349
2016,122.5320
2016,122.5291
2016,122.5264
2016,122.5236
2016,122.5208
2016,122.5180
2016,122.5152
2016,122.5123
2016,122.5095
2016,122.5067
2016,122.5039
2016,122.5011
2017,122.4982
2017,122.4963
2017,122.4946
2017,122.4926
2017,122.4907
2017,122.4888
2017,122.4869
2017,122.4850
2017,122.4830
2017,122.4812
2017,122.4792
2017,122.4773
2018,122.4754
2018,122.4721
2018,122.4692
2018,122.4659
2018,122.4627
2018,122.4594
2018,122.4563
2018,122.4530
2018,122.4497
2018,122.4465
2018,122.4433
2018,122.4401
2019,122.3061
2019,122.3024
2019,122.2991
2019,122.2954
2019,122.2918
2019,122.2881
2019,122.2846
2019,122.2809
2019,122.2772
2019,122.2736
2019,122.2700
2019,122.2664
2020,122.2627
2020,122.2593
2020,122.2562
2020,122.2528
2020,122.2496
2020,122.2462
2020,122.2430
2020,122.2396
2020,122.2362
2020,122.2330
2020,122.2296
2020,122.2264
2021,122.2230
2021,122.2197
2021,122.2167
2021,122.2135
2021,122.2103
2021,122.2070
2021,122.2038
2021,122.2005
2021,122.1972
2021,122.1940
2021,122.1907
2021,122.1875
2022,122.1843
2022,122.1809
2022,122.1778
2022,122.1745
2022,122.1712
2022,122.1679
2022,122.1646
2022,122.1612
2022,122.1579
2022,122.1546
2022,122.1512
2022,122.1480
2023,122.1446
2023,122.1417
2023,122.1391
2023,122.1362
2023,122.1334
2023,122.1305
2023,122.1276
2023,122.1247
2023,122.1218
2023,122.1190
2023,122.1161
2023,122.1133
2024,122.1104
2024,122.1074
2024,122.1046
2024,122.1016
2024,122.0987
2024,122.0957
2024,122.0928
2024,122.0899
2024,122.0869
2024,122.0840
2024,122.0810
2024,122.0781
2025,122.0751
2025,122.0717
2025,122.0686
2025,122.0651
2025,122.0618
2025,122.0584
2025,122.0551
2025,122.0517
2025,122.0483
2025,122.0449
2025,122.0415
2025,122.0382
2026,122.0348
2026,122.0315
2026,122.0286
2026,122.0253
2026,122.0222
2026,122.0189
2026,122.0158
2026,122.0125
2026,122.0093
2026,122.0061
2026,122.0029
2026,121.9997
2027,121.9965
2027,121.9933
2027,121.9905
2027,121.9874
2027,121.9844
2027,121.9813
2027,121.9783
2027,121.9751
2027,121.9720
2027,121.9690
2027,121.9659
2027,121.9629
2028,121.9597
2028,121.9509
2028,121.9420
2028,121.9331
2029,121.9242
2029,121.9157
2029,121.9071
2029,121.8985
2030,121.8898
2030,121.8817
2030,121.8734
2030,121.8650
2031,121.8566
2031,121.8487
2031,121.8408
2031,121.8327
2032,121.8246
2032,121.8168
2032,121.8091
2032,121.8012
2033,121.7934
2033,121.7860
2033,121.7784
2033,121.7708
2034,121.7633
2034,121.7561
2034,121.7488
2034,121.7414
2035,121.7341
2035,121.7271
2035,121.7201
2035,121.7129
2036,121.7058
2036,121.7013
2036,121.6968
2036,121.6922
2037,121.6876
2037,121.6822
2037,121.6767
2037,121.6712
