Year,Elevation
2012,137.3049
2012,137.2864
2012,137.2691
2012,137.2506
2012,137.2328
2012,137.2143
2012,137.1964
2012,137.1780
2012,137.1595
2012,137.1416
2012,137.1232
2012,137.1053
2013,137.0868
2013,137.0692
2013,137.0534
2013,137.0358
2013,137.0188
2013,137.0012
2013,136.9842
2013,136.9666
2013,136.9490
2013,136.9320
2013,136.9144
2013,136.8974
2014,136.8798
2014,136.8628
2014,136.8475
2014,136.8305
2014,136.8140
2014,136.7970
2014,136.7805
2014,136.7635
2014,136.7466
2014,136.7301
2014,136.7131
2014,136.6966
2015,136.6796
2015,136.6635
2015,136.6490
2015,136.6329
2015,136.6173
2015,136.6012
2015,136.5856
2015,136.5695
2015,136.5534
2015,136.5379
2015,136.5217
2015,136.5062
2016,136.4901
2016,136.4740
2016,136.4590
2016,136.4430
2016,136.4274
2016,136.4114
2016,136.3959
2016,136.3798
2016,136.3638
2016,136.3483
2016,136.3322
2016,136.3167
2017,136.3006
2017,136.2867
2017,136.2741
2017,136.2602
2017,136.2467
2017,136.2328
2017,136.2194
2017,136.2054
2017,136.1915
2017,136.1780
2017,136.1641
2017,136.1507
2018,136.1367
2018,136.1259
2018,136.1161
2018,136.1052
2018,136.0947
2018,136.0839
2018,136.0734
2018,136.0625
2018,136.0517
2018,136.0412
2018,136.0303
2018,136.0198
2019,136.3718
2019,136.3703
2019,136.3689
2019,136.3673
2019,136.3659
2019,136.3643
2019,136.3628
2019,136.3613
2019,136.3597
2019,136.3582
2019,136.3567
2019,136.3552
2020,136.3537
2020,136.3489
2020,136.3444
2020,136.3396
2020,136.3350
2020,136.3302
2020,136.3255
2020,136.3208
2020,136.3160
2020,136.3113
2020,136.3065
2020,136.3019
2021,136.2971
2021,136.2908
2021,136.2851
2021,136.2788
2021,136.2727
2021,136.2664
2021,136.2604
2021,136.2541
2021,136.2478
2021,136.2417
2021,136.2354
2021,136.2293
2022,136.2231
2022,136.2168
2022,136.2112
2022,136.2050
2022,136.1989
2022,136.1927
2022,136.1867
2022,136.1805
2022,136.1742
2022,136.1682
2022,136.1620
2022,136.1559
2023,136.1497
2023,136.1451
2023,136.1410
2023,136.1364
2023,136.1320
2023,136.1274
2023,136.1230
2023,136.1184
2023,136.1139
2023,136.1094
2023,136.1049
2023,136.1004
2024,136.0959
2024,136.0920
2024,136.0884
2024,136.0846
2024,136.0808
2024,136.0770
2024,136.0733
2024,136.0694
2024,136.0656
2024,136.0618
2024,136.0580
2024,136.0542
2025,136.0504
2025,136.0476
2025,136.0451
2025,136.0423
2025,136.0395
2025,136.0367
2025,136.0340
2025,136.0312
2025,136.0284
2025,136.0257
2025,136.0229
2025,136.0202
2026,136.0173
2026,136.0140
2026,136.0110
2026,136.0077
2026,136.0045
2026,136.0012
2026,135.9980
2026,135.9946
2026,135.9913
2026,135.9881
2026,135.9848
2026,135.9816
2027,135.9783
2027,135.9742
2027,135.9705
2027,135.9664
2027,135.9625
2027,135.9584
2027,135.9544
2027,135.9504
2027,135.9463
2027,135.9423
2027,135.9383
2027,135.9343
2028,135.9302
2028,135.9144
2028,135.8986
2028,135.8826
2029,135.8665
2029,135.8475
2029,135.8283
2029,135.8088
2030,135.7894
2030,135.7679
2030,135.7462
2030,135.7243
2031,135.7024
2031,135.6794
2031,135.6561
2031,135.6325
2032,135.6090
2032,135.5847
2032,135.5605
2032,135.5360
2033,135.5115
2033,135.4871
2033,135.4623
2033,135.4373
2034,135.4123
2034,135.3877
2034,135.3629
2034,135.3377
2035,135.3126
2035,135.2881
2035,135.2634
2035,135.2383
2036,135.2133
2036,135.1687
2036,135.1240
2036,135.0788
2037,135.0336
2037,134.9801
2037,134.9259
2037,134.8712
