Year,Elevation
2012,122.0670
2012,122.0653
2012,122.0638
2012,122.0621
2012,122.0604
2012,122.0587
2012,122.0571
2012,122.0554
2012,122.0537
2012,122.0521
2012,122.0504
2012,122.0488
2013,122.0471
2013,122.0424
2013,122.0382
2013,122.0335
2013,122.0290
2013,122.0243
2013,122.0198
2013,122.0151
2013,122.0104
2013,122.0059
2013,122.0012
2013,121.9967
2014,121.9920
2014,121.9910
2014,121.9901
2014,121.9891
2014,121.9881
2014,121.9871
2014,121.9862
2014,121.9852
2014,121.9842
2014,121.9832
2014,121.9822
2014,121.9812
2015,121.9802
2015,121.9762
2015,121.9726
2015,121.9685
2015,121.9646
2015,121.9606
2015,121.9567
2015,121.9527
2015,121.9486
2015,121.9447
2015,121.9407
2015,121.9368
2016,121.9328
2016,121.9321
2016,121.9314
2016,121.9307
2016,121.9301
2016,121.9294
2016,121.9287
2016,121.9281
2016,121.9274
2016,121.9267
2016,121.9260
2016,121.9254
2017,121.9247
2017,121.9251
2017,121.9254
2017,121.9258
2017,121.9261
2017,121.9265
2017,121.9268
2017,121.9272
2017,121.9276
2017,121.9279
2017,121.9283
2017,121.9286
2018,121.9290
2018,121.9228
2018,121.9172
2018,121.9110
2018,121.9049
2018,121.8987
2018,121.8927
2018,121.8865
2018,121.8803
2018,121.8742
2018,121.8680
2018,121.8620
2019,121.7621
2019,121.7593
2019,121.7568
2019,121.7540
2019,121.7513
2019,121.7485
2019,121.7458
2019,121.7429
2019,121.7401
2019,121.7374
2019,121.7346
2019,121.7319
2020,121.7291
2020,121.7266
2020,121.7242
2020,121.7217
2020,121.7193
2020,121.7168
2020,121.7144
2020,121.7119
2020,121.7094
2020,121.7070
2020,121.7045
2020,121.7020
2021,121.6995
2021,121.6971
2021,121.6949
2021,121.6925
2021,121.6901
2021,121.6877
2021,121.6854
2021,121.6829
2021,121.6805
2021,121.6782
2021,121.6757
2021,121.6734
2022,121.6710
2022,121.6685
2022,121.6663
2022,121.6638
2022,121.6614
2022,121.6590
2022,121.6566
2022,121.6541
2022,121.6517
2022,121.6493
2022,121.6468
2022,121.6444
2023,121.6420
2023,121.6398
2023,121.6379
2023,121.6358
2023,121.6337
2023,121.6316
2023,121.6296
2023,121.6274
2023,121.6253
2023,121.6233
2023,121.6211
2023,121.6191
2024,121.6169
2024,121.6145
2024,121.6123
2024,121.6098
2024,121.6075
2024,121.6051
2024,121.6027
2024,121.6003
2024,121.5979
2024,121.5955
2024,121.5931
2024,121.5907
2025,121.5883
2025,121.5854
2025,121.5827
2025,121.5798
2025,121.5770
2025,121.5740
2025,121.5712
2025,121.5682
2025,121.5653
2025,121.5625
2025,121.5595
2025,121.5567
2026,121.5538
2026,121.5511
2026,121.5487
2026,121.5460
2026,121.5434
2026,121.5408
2026,121.5382
2026,121.5355
2026,121.5329
2026,121.5303
2026,121.5276
2026,121.5250
2027,121.5224
2027,121.5197
2027,121.5173
2027,121.5147
2027,121.5121
2027,121.5095
2027,121.5069
2027,121.5043
2027,121.5016
2027,121.4991
2027,121.4964
2027,121.4939
2028,121.4912
2028,121.4836
2028,121.4760
2028,121.4683
2029,121.4607
2029,121.4538
2029,121.4470
2029,121.4400
2030,121.4330
2030,121.4268
2030,121.4205
2030,121.4141
2031,121.4077
2031,121.4017
2031,121.3956
2031,121.3895
2032,121.3834
2032,121.3776
2032,121.3718
2032,121.3659
2033,121.3600
2033,121.3544
2033,121.3488
2033,121.3431
2034,121.3374
2034,121.3321
2034,121.3267
2034,121.3212
2035,121.3158
2035,121.3106
2035,121.3054
2035,121.3001
2036,121.2948
2036,121.2921
2036,121.2894
2036,121.2867
2037,121.2839
2037,121.2790
2037,121.2739
2037,121.2689
