Year,Elevation
2012,135.9663
2012,135.9549
2012,135.9442
2012,135.9328
2012,135.9217
2012,135.9103
2012,135.8993
2012,135.8879
2012,135.8764
2012,135.8654
2012,135.8540
2012,135.8429
2013,135.8315
2013,135.8229
2013,135.8151
2013,135.8065
2013,135.7982
2013,135.7896
2013,135.7812
2013,135.7726
2013,135.7640
2013,135.7556
2013,135.7470
2013,135.7387
2014,135.7301
2014,135.7232
2014,135.7171
2014,135.7102
2014,135.7036
2014,135.6968
2014,135.6902
2014,135.6833
2014,135.6765
2014,135.6699
2014,135.6631
2014,135.6565
2015,135.6496
2015,135.6426
2015,135.6362
2015,135.6292
2015,135.6224
2015,135.6154
2015,135.6086
2015,135.6015
2015,135.5945
2015,135.5877
2015,135.5807
2015,135.5739
2016,135.5668
2016,135.5588
2016,135.5513
2016,135.5432
2016,135.5354
2016,135.5274
2016,135.5196
2016,135.5115
2016,135.5034
2016,135.4957
2016,135.4876
2016,135.4798
2017,135.4718
2017,135.4654
2017,135.4596
2017,135.4532
2017,135.4470
2017,135.4407
2017,135.4345
2017,135.4281
2017,135.4217
2017,135.4155
2017,135.4091
2017,135.4030
2018,135.3966
2018,135.3907
2018,135.3854
2018,135.3795
2018,135.3738
2018,135.3680
2018,135.3623
2018,135.3564
2018,135.3505
2018,135.3448
2018,135.3390
2018,135.3333
2019,135.1521
2019,135.1433
2019,135.1354
2019,135.1267
2019,135.1182
2019,135.1095
2019,135.1010
2019,135.0923
2019,135.0835
2019,135.0750
2019,135.0663
2019,135.0578
2020,135.0491
2020,135.0397
2020,135.0310
2020,135.0217
2020,135.0127
2020,135.0034
2020,134.9944
2020,134.9850
2020,134.9757
2020,134.9667
2020,134.9574
2020,134.9483
2021,134.9390
2021,134.9298
2021,134.9214
2021,134.9122
2021,134.9032
2021,134.8940
2021,134.8850
2021,134.8758
2021,134.8665
2021,134.8576
2021,134.8483
2021,134.8394
2022,134.8301
2022,134.8219
2022,134.8145
2022,134.8064
2022,134.7984
2022,134.7903
2022,134.7823
2022,134.7742
2022,134.7660
2022,134.7581
2022,134.7499
2022,134.7419
2023,134.7338
2023,134.7294
2023,134.7254
2023,134.7210
2023,134.7167
2023,134.7123
2023,134.7080
2023,134.7036
2023,134.6992
2023,134.6949
2023,134.6905
2023,134.6862
2024,134.6818
2024,134.6810
2024,134.6803
2024,134.6795
2024,134.6788
2024,134.6780
2024,134.6772
2024,134.6765
2024,134.6757
2024,134.6749
2024,134.6742
2024,134.6734
2025,134.6727
2025,134.6745
2025,134.6761
2025,134.6779
2025,134.6796
2025,134.6814
2025,134.6831
2025,134.6849
2025,134.6866
2025,134.6884
2025,134.6902
2025,134.6919
2026,134.6937
2026,134.6980
2026,134.7020
2026,134.7063
2026,134.7105
2026,134.7149
2026,134.7191
2026,134.7234
2026,134.7278
2026,134.7319
2026,134.7363
2026,134.7405
2027,134.7448
2027,134.7490
2027,134.7528
2027,134.7570
2027,134.7610
2027,134.7652
2027,134.7692
2027,134.7734
2027,134.7776
2027,134.7816
2027,134.7858
2027,134.7899
2028,134.7941
2028,134.7949
2028,134.7957
2028,134.7965
2029,134.7973
2029,134.7894
2029,134.7815
2029,134.7735
2030,134.7655
2030,134.7522
2030,134.7386
2030,134.7250
2031,134.7113
2031,134.6947
2031,134.6778
2031,134.6608
2032,134.6438
2032,134.6250
2032,134.6062
2032,134.5873
2033,134.5683
2033,134.5486
2033,134.5287
2033,134.5086
2034,134.4884
2034,134.4685
2034,134.4483
2034,134.4279
2035,134.4076
2035,134.3875
2035,134.3672
2035,134.3467
2036,134.3262
2036,134.2665
2036,134.2068
2036,134.1464
2037,134.0859
2037,134.0036
2037,133.9205
2037,133.8364
