Year,Elevation
2012,137.2922
2012,137.2735
2012,137.2561
2012,137.2375
2012,137.2195
2012,137.2008
2012,137.1828
2012,137.1642
2012,137.1455
2012,137.1275
2012,137.1089
2012,137.0909
2013,137.0722
2013,137.0555
2013,137.0403
2013,137.0235
2013,137.0073
2013,136.9905
2013,136.9742
2013,136.9575
2013,136.9407
2013,136.9244
2013,136.9076
2013,136.8914
2014,136.8746
2014,136.8585
2014,136.8439
2014,136.8277
2014,136.8121
2014,136.7959
2014,136.7803
2014,136.7641
2014,136.7480
2014,136.7323
2014,136.7162
2014,136.7005
2015,136.6844
2015,136.6692
2015,136.6556
2015,136.6404
2015,136.6258
2015,136.6107
2015,136.5960
2015,136.5809
2015,136.5658
2015,136.5512
2015,136.5360
2015,136.5214
2016,136.5063
2016,136.4907
2016,136.4761
2016,136.4605
2016,136.4454
2016,136.4298
2016,136.4147
2016,136.3992
2016,136.3836
2016,136.3685
2016,136.3529
2016,136.3378
2017,136.3222
2017,136.3095
2017,136.2981
2017,136.2854
2017,136.2731
2017,136.2604
2017,136.2481
2017,136.2354
2017,136.2227
2017,136.2105
2017,136.1978
2017,136.1855
2018,136.1728
2018,136.1638
2018,136.1556
2018,136.1465
2018,136.1378
2018,136.1287
2018,136.1200
2018,136.1109
2018,136.1019
2018,136.0931
2018,136.0841
2018,136.0753
2019,136.2071
2019,136.2118
2019,136.2160
2019,136.2206
2019,136.2251
2019,136.2298
2019,136.2343
2019,136.2389
2019,136.2436
2019,136.2481
2019,136.2527
2019,136.2572
2020,136.2619
2020,136.2628
2020,136.2636
2020,136.2644
2020,136.2652
2020,136.2661
2020,136.2669
2020,136.2678
2020,136.2686
2020,136.2694
2020,136.2703
2020,136.2711
2021,136.2719
2021,136.2694
2021,136.2672
2021,136.2646
2021,136.2622
2021,136.2597
2021,136.2573
2021,136.2548
2021,136.2523
2021,136.2498
2021,136.2473
2021,136.2449
2022,136.2424
2022,136.2367
2022,136.2315
2022,136.2258
2022,136.2203
2022,136.2146
2022,136.2091
2022,136.2034
2022,136.1976
2022,136.1921
2022,136.1864
2022,136.1809
2023,136.1752
2023,136.1681
2023,136.1617
2023,136.1545
2023,136.1477
2023,136.1405
2023,136.1337
2023,136.1265
2023,136.1194
2023,136.1125
2023,136.1054
2023,136.0986
2024,136.0914
2024,136.0853
2024,136.0795
2024,136.0734
2024,136.0674
2024,136.0613
2024,136.0553
2024,136.0492
2024,136.0431
2024,136.0371
2024,136.0310
2024,136.0250
2025,136.0189
2025,136.0147
2025,136.0110
2025,136.0068
2025,136.0028
2025,135.9986
2025,135.9946
2025,135.9904
2025,135.9863
2025,135.9823
2025,135.9781
2025,135.9741
2026,135.9699
2026,135.9658
2026,135.9621
2026,135.9579
2026,135.9539
2026,135.9498
2026,135.9458
2026,135.9417
2026,135.9375
2026,135.9335
2026,135.9294
2026,135.9254
2027,135.9213
2027,135.9168
2027,135.9128
2027,135.9083
2027,135.9040
2027,135.8995
2027,135.8952
2027,135.8907
2027,135.8862
2027,135.8819
2027,135.8774
2027,135.8730
2028,135.8686
2028,135.8638
2028,135.8594
2028,135.8547
2028,135.8501
2028,135.8453
2028,135.8407
2028,135.8360
2028,135.8313
2028,135.8267
2028,135.8219
2028,135.8173
2029,135.8126
2029,135.8069
2029,135.8018
2029,135.7962
2029,135.7907
2029,135.7850
2029,135.7795
2029,135.7739
2029,135.7682
2029,135.7628
2029,135.7571
2029,135.7516
2030,135.7460
2030,135.7394
2030,135.7335
2030,135.7270
2030,135.7206
2030,135.7141
2030,135.7077
2030,135.7012
2030,135.6947
2030,135.6883
2030,135.6818
2030,135.6754
2031,135.6689
2031,135.6618
2031,135.6553
2031,135.6481
2031,135.6412
2031,135.6341
2031,135.6272
2031,135.6200
2031,135.6128
2031,135.6059
2031,135.5988
2031,135.5918
2032,135.5847
2032,135.5772
2032,135.5702
2032,135.5627
2032,135.5554
2032,135.5479
2032,135.5406
2032,135.5331
2032,135.5256
2032,135.5183
2032,135.5108
2032,135.5035
2033,135.4960
2033,135.4883
2033,135.4813
2033,135.4736
2033,135.4661
2033,135.4583
2033,135.4509
2033,135.4431
