Year,Elevation
2012,121.8272
2012,121.8239
2012,121.8207
2012,121.8174
2012,121.8142
2012,121.8108
2012,121.8076
2012,121.8043
2012,121.8009
2012,121.7977
2012,121.7944
2012,121.7911
2013,121.7878
2013,121.7834
2013,121.7795
2013,121.7751
2013,121.7708
2013,121.7664
2013,121.7622
2013,121.7578
2013,121.7534
2013,121.7492
2013,121.7448
2013,121.7406
2014,121.7362
2014,121.7350
2014,121.7339
2014,121.7327
2014,121.7315
2014,121.7303
2014,121.7291
2014,121.7279
2014,121.7267
2014,121.7255
2014,121.7243
2014,121.7231
2015,121.7219
2015,121.7187
2015,121.7157
2015,121.7125
2015,121.7093
2015,121.7061
2015,121.7029
2015,121.6997
2015,121.6964
2015,121.6933
2015,121.6900
2015,121.6869
2016,121.6836
2016,121.6810
2016,121.6786
2016,121.6760
2016,121.6735
2016,121.6710
2016,121.6685
2016,121.6659
2016,121.6633
2016,121.6608
2016,121.6582
2016,121.6557
2017,121.6532
2017,121.6522
2017,121.6514
2017,121.6505
2017,121.6496
2017,121.6486
2017,121.6477
2017,121.6468
2017,121.6459
2017,121.6449
2017,121.6440
2017,121.6431
2018,121.6422
2018,121.6377
2018,121.6337
2018,121.6293
2018,121.6250
2018,121.6205
2018,121.6162
2018,121.6118
2018,121.6073
2018,121.6030
2018,121.5986
2018,121.5943
2019,121.5737
2019,121.5695
2019,121.5657
2019,121.5614
2019,121.5574
2019,121.5532
2019,121.5491
2019,121.5449
2019,121.5406
2019,121.5366
2019,121.5323
2019,121.5283
2020,121.5240
2020,121.5202
2020,121.5167
2020,121.5129
2020,121.5092
2020,121.5054
2020,121.5017
2020,121.4979
2020,121.4941
2020,121.4904
2020,121.4866
2020,121.4829
2021,121.4791
2021,121.4758
2021,121.4729
2021,121.4697
2021,121.4666
2021,121.4634
2021,121.4603
2021,121.4570
2021,121.4538
2021,121.4507
2021,121.4475
2021,121.4443
2022,121.4411
2022,121.4382
2022,121.4356
2022,121.4327
2022,121.4300
2022,121.4271
2022,121.4243
2022,121.4214
2022,121.4185
2022,121.4157
2022,121.4129
2022,121.4101
2023,121.4072
2023,121.4044
2023,121.4018
2023,121.3990
2023,121.3963
2023,121.3934
2023,121.3907
2023,121.3879
2023,121.3851
2023,121.3823
2023,121.3795
2023,121.3768
2024,121.3740
2024,121.3711
2024,121.3684
2024,121.3656
2024,121.3628
2024,121.3599
2024,121.3572
2024,121.3543
2024,121.3514
2024,121.3487
2024,121.3458
2024,121.3430
2025,121.3402
2025,121.3375
2025,121.3351
2025,121.3324
2025,121.3299
2025,121.3272
2025,121.3246
2025,121.3220
2025,121.3193
2025,121.3168
2025,121.3141
2025,121.3115
2026,121.3089
2026,121.3058
2026,121.3031
2026,121.3001
2026,121.2972
2026,121.2942
2026,121.2912
2026,121.2882
2026,121.2852
2026,121.2823
2026,121.2792
2026,121.2763
2027,121.2733
2027,121.2694
2027,121.2658
2027,121.2619
2027,121.2581
2027,121.2541
2027,121.2503
2027,121.2464
2027,121.2424
2027,121.2386
2027,121.2347
2027,121.2309
2028,121.2269
2028,121.2237
2028,121.2206
2028,121.2174
2028,121.2142
2028,121.2110
2028,121.2079
2028,121.2046
2028,121.2014
2028,121.1982
2028,121.1950
2028,121.1919
2029,121.1886
2029,121.1856
2029,121.1829
2029,121.1799
2029,121.1770
2029,121.1740
2029,121.1711
2029,121.1681
2029,121.1652
2029,121.1623
2029,121.1593
2029,121.1564
2030,121.1534
2030,121.1506
2030,121.1480
2030,121.1452
2030,121.1425
2030,121.1396
2030,121.1369
2030,121.1341
2030,121.1313
2030,121.1286
2030,121.1257
2030,121.1230
2031,121.1202
2031,121.1175
2031,121.1151
2031,121.1124
2031,121.1098
2031,121.1071
2031,121.1045
2031,121.1018
2031,121.0991
2031,121.0965
2031,121.0938
2031,121.0911
2032,121.0885
2032,121.0859
2032,121.0835
2032,121.0809
2032,121.0784
2032,121.0758
2032,121.0733
2032,121.0708
2032,121.0682
2032,121.0657
2032,121.0631
2032,121.0606
2033,121.0581
2033,121.0556
2033,121.0534
2033,121.0509
2033,121.0485
2033,121.0460
2033,121.0437
2033,121.0412
2033,121.0387
2033,121.0363
2033,121.0339
2033,121.0315
2034,121.0290
2034,121.0266
2034,121.0245
2034,121.0221
2034,121.0198
2034,121.0175
2034,121.0152
2034,121.0128
2034,121.0104
