Year,Elevation
2012,137.2834
2012,137.2650
2012,137.2477
2012,137.2293
2012,137.2115
2012,137.1930
2012,137.1752
2012,137.1567
2012,137.1383
2012,137.1204
2012,137.1020
2012,137.0841
2013,137.0657
2013,137.0479
2013,137.0319
2013,137.0142
2013,136.9970
2013,136.9793
2013,136.9621
2013,136.9444
2013,136.9266
2013,136.9095
2013,136.8917
2013,136.8746
2014,136.8568
2014,136.8396
2014,136.8241
2014,136.8069
2014,136.7903
2014,136.7731
2014,136.7565
2014,136.7393
2014,136.7221
2014,136.7055
2014,136.6883
2014,136.6716
2015,136.6544
2015,136.6381
2015,136.6234
2015,136.6071
2015,136.5913
2015,136.5750
2015,136.5592
2015,136.5428
2015,136.5265
2015,136.5107
2015,136.4944
2015,136.4786
2016,136.4623
2016,136.4461
2016,136.4310
2016,136.4148
2016,136.3992
2016,136.3830
2016,136.3674
2016,136.3512
2016,136.3350
2016,136.3194
2016,136.3032
2016,136.2876
2017,136.2714
2017,136.2572
2017,136.2444
2017,136.2303
2017,136.2166
2017,136.2024
2017,136.1887
2017,136.1745
2017,136.1603
2017,136.1466
2017,136.1324
2017,136.1187
2018,136.1046
2018,136.0934
2018,136.0833
2018,136.0721
2018,136.0612
2018,136.0500
2018,136.0392
2018,136.0280
2018,136.0168
2018,136.0059
2018,135.9947
2018,135.9839
2019,136.2441
2019,136.2523
2019,136.2597
2019,136.2679
2019,136.2758
2019,136.2839
2019,136.2918
2019,136.3000
2019,136.3082
2019,136.3161
2019,136.3243
2019,136.3322
2020,136.3403
2020,136.3430
2020,136.3454
2020,136.3480
2020,136.3505
2020,136.3531
2020,136.3556
2020,136.3582
2020,136.3608
2020,136.3633
2020,136.3659
2020,136.3684
2021,136.3709
2021,136.3695
2021,136.3682
2021,136.3668
2021,136.3655
2021,136.3641
2021,136.3627
2021,136.3613
2021,136.3599
2021,136.3585
2021,136.3571
2021,136.3557
2022,136.3543
2022,136.3496
2022,136.3454
2022,136.3407
2022,136.3362
2022,136.3316
2022,136.3270
2022,136.3224
2022,136.3177
2022,136.3132
2022,136.3085
2022,136.3040
2023,136.2993
2023,136.2928
2023,136.2869
2023,136.2804
2023,136.2741
2023,136.2675
2023,136.2612
2023,136.2547
2023,136.2481
2023,136.2418
2023,136.2353
2023,136.2290
2024,136.2224
2024,136.2159
2024,136.2098
2024,136.2033
2024,136.1970
2024,136.1905
2024,136.1842
2024,136.1777
2024,136.1712
2024,136.1649
2024,136.1584
2024,136.1521
2025,136.1456
2025,136.1405
2025,136.1358
2025,136.1307
2025,136.1258
2025,136.1207
2025,136.1157
2025,136.1106
2025,136.1055
2025,136.1005
2025,136.0954
2025,136.0904
2026,136.0853
2026,136.0807
2026,136.0766
2026,136.0721
2026,136.0677
2026,136.0631
2026,136.0587
2026,136.0541
2026,136.0496
2026,136.0452
2026,136.0406
2026,136.0362
2027,136.0316
2027,136.0273
2027,136.0234
2027,136.0190
2027,136.0148
2027,136.0105
2027,136.0062
2027,136.0019
2027,135.9975
2027,135.9933
2027,135.9890
