Year,Elevation
2012,124.8537
2012,124.8494
2012,124.8454
2012,124.8411
2012,124.8370
2012,124.8327
2012,124.8285
2012,124.8243
2012,124.8200
2012,124.8158
2012,124.8116
2012,124.8074
2013,124.8031
2013,124.7988
2013,124.7949
2013,124.7906
2013,124.7864
2013,124.7820
2013,124.7778
2013,124.7735
2013,124.7692
2013,124.7650
2013,124.7607
2013,124.7565
2014,124.7521
2014,124.7485
2014,124.7453
2014,124.7417
2014,124.7382
2014,124.7346
2014,124.7311
2014,124.7275
2014,124.7239
2014,124.7204
2014,124.7168
2014,124.7133
2015,124.7097
2015,124.7060
2015,124.7026
2015,124.6989
2015,124.6953
2015,124.6916
2015,124.6880
2015,124.6843
2015,124.6806
2015,124.6770
2015,124.6733
2015,124.6697
2016,124.6660
2016,124.6631
2016,124.6604
2016,124.6576
2016,124.6548
2016,124.6520
2016,124.6492
2016,124.6463
2016,124.6435
2016,124.6407
2016,124.6379
2016,124.6351
2017,124.6322
2017,124.6291
2017,124.6263
2017,124.6231
2017,124.6200
2017,124.6169
2017,124.6138
2017,124.6107
2017,124.6075
2017,124.6045
2017,124.6013
2017,124.5983
2018,124.5951
2018,124.5917
2018,124.5887
2018,124.5853
2018,124.5820
2018,124.5786
2018,124.5753
2018,124.5719
2018,124.5685
2018,124.5652
2018,124.5618
2018,124.5585
2019,124.5076
2019,124.5028
2019,124.4984
2019,124.4936
2019,124.4889
2019,124.4841
2019,124.4794
2019,124.4746
2019,124.4698
2019,124.4651
2019,124.4603
2019,124.4557
2020,124.4508
2020,124.4463
2020,124.4420
2020,124.4375
2020,124.4331
2020,124.4286
2020,124.4241
2020,124.4196
2020,124.4151
2020,124.4107
2020,124.4061
2020,124.4017
2021,124.3972
2021,124.3930
2021,124.3893
2021,124.3852
2021,124.3812
2021,124.3771
2021,124.3731
2021,124.3689
2021,124.3648
2021,124.3608
2021,124.3567
2021,124.3527
2022,124.3485
2022,124.3447
2022,124.3412
2022,124.3373
2022,124.3335
2022,124.3296
2022,124.3259
2022,124.3220
2022,124.3181
2022,124.3144
2022,124.3105
2022,124.3067
2023,124.3028
2023,124.2991
2023,124.2958
2023,124.2921
2023,124.2885
2023,124.2847
2023,124.2811
2023,124.2774
2023,124.2737
2023,124.2701
2023,124.2664
2023,124.2628
2024,124.2591
2024,124.2554
2024,124.2520
2024,124.2483
2024,124.2448
2024,124.2411
2024,124.2375
2024,124.2339
2024,124.2302
2024,124.2267
2024,124.2230
2024,124.2195
2025,124.2158
2025,124.2122
2025,124.2090
2025,124.2055
2025,124.2020
2025,124.1985
2025,124.1950
2025,124.1915
2025,124.1879
2025,124.1845
2025,124.1809
2025,124.1775
2026,124.1740
2026,124.1704
2026,124.1672
2026,124.1637
2026,124.1603
2026,124.1567
2026,124.1533
2026,124.1498
2026,124.1462
2026,124.1428
2026,124.1393
2026,124.1358
2027,124.1323
2027,124.1286
2027,124.1253
2027,124.1216
2027,124.1180
2027,124.1144
2027,124.1108
2027,124.1071
2027,124.1034
2027,124.0999
2027,124.0962
2027,124.0926
2028,124.0889
2028,124.0853
2028,124.0819
2028,124.0783
2028,124.0748
2028,124.0712
2028,124.0677
2028,124.0640
2028,124.0604
2028,124.0569
2028,124.0533
2028,124.0498
2029,124.0462
2029,124.0427
2029,124.0395
2029,124.0360
2029,124.0326
2029,124.0291
2029,124.0257
2029,124.0222
2029,124.0187
2029,124.0153
2029,124.0118
2029,124.0084
2030,124.0049
2030,124.0015
2030,123.9985
2030,123.9951
2030,123.9918
2030,123.9884
2030,123.9852
2030,123.9818
2030,123.9784
2030,123.9751
2030,123.9717
2030,123.9684
2031,123.9651
2031,123.9618
2031,123.9589
2031,123.9556
2031,123.9525
2031,123.9492
2031,123.9460
2031,123.9428
2031,123.9395
2031,123.9364
2031,123.9331
2031,123.9300
2032,123.9267
2032,123.9236
2032,123.9206
2032,123.9174
2032,123.9144
2032,123.9112
2032,123.9082
2032,123.9050
2032,123.9019
2032,123.8988
2032,123.8957
2032,123.8926
2033,123.8895
2033,123.8865
2033,123.8837
2033,123.8807
2033,123.8778
2033,123.8747
2033,123.8718
2033,123.8688
2033,123.8658
2033,123.8628
2033,123.8598
2033,123.8569
2034,123.8539
2034,123.8509
2034,123.8482
2034,123.8452
2034,123.8423
2034,123.8394
2034,123.8365
2034,123.8335
2034,123.8306
2034,123.8277
2034,123.8247
2034,123.8218
2035,123.8189
2035,123.8160
2035,123.8134
2035,123.8105
2035,123.8077
2035,123.8049
2035,123.8021
2035,123.7992
2035,123.7963
2035,123.7936
2035,123.7907
2035,123.7879
2036,123.7850
2036,123.7823
2036,123.7796
2036,123.7768
2036,123.7741
2036,123.7713
2036,123.7686
2036,123.7658
2036,123.7630
2036,123.7603
2036,123.7575
2036,123.7548
2037,123.7520
2037,123.7494
2037,123.7470
2037,123.7444
2037,123.7419
2037,123.7392
2037,123.7367
2037,123.7340
2037,123.7314
2037,123.7289
2037,123.7262
2037,123.7237
2038,123.7210
2039,123.6926
2040,123.6654
2041,123.6394
2042,123.6151
2043,123.5912
2044,123.5679
2045,123.5447
2046,123.5217
2047,123.4981
2048,123.4747
2049,123.4511
2050,123.4273
2051,123.4034
2052,123.3795
2053,123.3550
2054,123.3314
2055,123.3075
2056,123.2839
2057,123.2599
2058,123.2368
2059,123.2134
2060,123.1900
2061,123.1670
2062,123.1442
2063,123.1215
2064,123.0987
2065,123.0763
2066,123.0538
2067,123.0284
2068,123.0023
2069,122.9768
2070,122.9514
2071,122.9267
2072,122.9024
2073,122.8784
2074,122.8548
2075,122.8319
2076,122.8090
2077,122.7866
2078,122.7646
2079,122.7428
2080,122.7217
2081,122.7003
2082,122.6795
2083,122.6591
2084,122.6388
2085,122.6187
2086,122.5992
2087,122.5799
2088,122.5604
2089,122.5413
2090,122.5225
2091,122.5042
2092,122.4857
2093,122.4676
2094,122.4498
2095,122.4321
2096,122.4145
2097,122.3969
2098,122.3800
2099,122.3627
2100,122.3460
2135,121.8601
