Year,Elevation
2012,135.1033
2012,135.0923
2012,135.0819
2012,135.0709
2012,135.0602
2012,135.0491
2012,135.0384
2012,135.0273
2012,135.0162
2012,135.0055
2012,134.9944
2012,134.9837
2013,134.9727
2013,134.9630
2013,134.9543
2013,134.9446
2013,134.9352
2013,134.9256
2013,134.9162
2013,134.9065
2013,134.8968
2013,134.8875
2013,134.8778
2013,134.8684
2014,134.8588
2014,134.8504
2014,134.8429
2014,134.8346
2014,134.8266
2014,134.8183
2014,134.8102
2014,134.8019
2014,134.7936
2014,134.7855
2014,134.7772
2014,134.7692
2015,134.7609
2015,134.7527
2015,134.7453
2015,134.7372
2015,134.7292
2015,134.7211
2015,134.7132
2015,134.7050
2015,134.6968
2015,134.6889
2015,134.6808
2015,134.6729
2016,134.6647
2016,134.6564
2016,134.6486
2016,134.6403
2016,134.6322
2016,134.6239
2016,134.6159
2016,134.6075
2016,134.5992
2016,134.5912
2016,134.5828
2016,134.5748
2017,134.5665
2017,134.5593
2017,134.5529
2017,134.5457
2017,134.5388
2017,134.5316
2017,134.5247
2017,134.5176
2017,134.5104
2017,134.5035
2017,134.4963
2017,134.4894
2018,134.4823
2018,134.4751
2018,134.4687
2018,134.4616
2018,134.4547
2018,134.4475
2018,134.4406
2018,134.4335
2018,134.4263
2018,134.4194
2018,134.4123
2018,134.4054
2019,134.3996
2019,134.3919
2019,134.3848
2019,134.3770
2019,134.3695
2019,134.3617
2019,134.3542
2019,134.3464
2019,134.3386
2019,134.3311
2019,134.3233
2019,134.3158
2020,134.3080
2020,134.3000
2020,134.2925
2020,134.2845
2020,134.2768
2020,134.2688
2020,134.2611
2020,134.2531
2020,134.2451
2020,134.2374
2020,134.2294
2020,134.2216
2021,134.2136
2021,134.2051
2021,134.1975
2021,134.1890
2021,134.1808
2021,134.1723
2021,134.1641
2021,134.1556
2021,134.1471
2021,134.1389
2021,134.1304
2021,134.1222
2022,134.1137
2022,134.1049
2022,134.0969
2022,134.0881
2022,134.0796
2022,134.0708
2022,134.0623
2022,134.0535
2022,134.0446
2022,134.0361
2022,134.0273
2022,134.0188
2023,134.0100
2023,134.0010
2023,133.9928
2023,133.9838
2023,133.9751
2023,133.9661
2023,133.9574
2023,133.9484
2023,133.9394
2023,133.9306
2023,133.9216
2023,133.9129
2024,133.9039
2024,133.8956
2024,133.8879
2024,133.8797
2024,133.8717
2024,133.8634
2024,133.8555
2024,133.8472
2024,133.8389
2024,133.8310
2024,133.8227
2024,133.8147
2025,133.8065
2025,133.8000
2025,133.7941
2025,133.7876
2025,133.7813
2025,133.7748
2025,133.7685
2025,133.7620
2025,133.7555
2025,133.7492
2025,133.7427
2025,133.7364
2026,133.7299
2026,133.7253
2026,133.7212
2026,133.7166
2026,133.7122
2026,133.7076
2026,133.7031
2026,133.6985
2026,133.6939
2026,133.6895
2026,133.6849
2026,133.6805
2027,133.6759
2027,133.6737
2027,133.6717
2027,133.6695
2027,133.6674
2027,133.6652
2027,133.6630
2027,133.6608
2027,133.6586
2027,133.6565
2027,133.6543
2027,133.6522
2028,133.6500
2028,133.6487
2028,133.6475
2028,133.6463
2028,133.6450
2028,133.6438
2028,133.6425
2028,133.6413
2028,133.6400
2028,133.6388
2028,133.6375
2028,133.6363
2029,133.6350
2029,133.6329
2029,133.6310
2029,133.6288
2029,133.6268
2029,133.6246
2029,133.6225
2029,133.6204
2029,133.6183
2029,133.6162
2029,133.6141
2029,133.6120
2030,133.6099
2030,133.6067
2030,133.6039
2030,133.6007
2030,133.5977
2030,133.5945
2030,133.5915
2030,133.5883
2030,133.5852
2030,133.5822
2030,133.5790
2030,133.5760
2031,133.5728
2031,133.5688
2031,133.5652
2031,133.5611
2031,133.5572
2031,133.5532
2031,133.5493
2031,133.5453
2031,133.5412
2031,133.5374
2031,133.5333
2031,133.5294
2032,133.5254
2032,133.5207
2032,133.5164
2032,133.5117
2032,133.5071
2032,133.5025
2032,133.4979
2032,133.4933
2032,133.4886
