Year,Elevation
2012,121.8322
2012,121.8289
2012,121.8259
2012,121.8226
2012,121.8194
2012,121.8162
2012,121.8130
2012,121.8097
2012,121.8065
2012,121.8033
2012,121.8000
2012,121.7969
2013,121.7936
2013,121.7892
2013,121.7852
2013,121.7808
2013,121.7766
2013,121.7722
2013,121.7679
2013,121.7635
2013,121.7591
2013,121.7549
2013,121.7505
2013,121.7462
2014,121.7418
2014,121.7406
2014,121.7395
2014,121.7383
2014,121.7371
2014,121.7359
2014,121.7347
2014,121.7335
2014,121.7323
2014,121.7311
2014,121.7299
2014,121.7287
2015,121.7274
2015,121.7242
2015,121.7212
2015,121.7179
2015,121.7147
2015,121.7114
2015,121.7083
2015,121.7050
2015,121.7017
2015,121.6985
2015,121.6952
2015,121.6920
2016,121.6887
2016,121.6862
2016,121.6839
2016,121.6814
2016,121.6790
2016,121.6765
2016,121.6740
2016,121.6715
2016,121.6690
2016,121.6666
2016,121.6641
2016,121.6617
2017,121.6592
2017,121.6583
2017,121.6575
2017,121.6567
2017,121.6558
2017,121.6549
2017,121.6541
2017,121.6532
2017,121.6523
2017,121.6515
2017,121.6506
2017,121.6497
2018,121.6489
2018,121.6443
2018,121.6402
2018,121.6357
2018,121.6313
2018,121.6268
2018,121.6224
2018,121.6179
2018,121.6133
2018,121.6089
2018,121.6044
2018,121.6000
2019,121.5791
2019,121.5749
2019,121.5711
2019,121.5669
2019,121.5629
2019,121.5587
2019,121.5546
2019,121.5504
2019,121.5463
2019,121.5422
2019,121.5380
2019,121.5340
2020,121.5298
2020,121.5260
2020,121.5225
2020,121.5187
2020,121.5150
2020,121.5113
2020,121.5076
2020,121.5038
2020,121.5000
2020,121.4964
2020,121.4926
2020,121.4890
2021,121.4852
2021,121.4820
2021,121.4791
2021,121.4759
2021,121.4727
2021,121.4695
2021,121.4664
2021,121.4632
2021,121.4600
2021,121.4569
2021,121.4537
2021,121.4505
2022,121.4473
2022,121.4445
2022,121.4419
2022,121.4390
2022,121.4362
2022,121.4334
2022,121.4306
2022,121.4277
2022,121.4249
2022,121.4221
2022,121.4192
2022,121.4164
2023,121.4136
2023,121.4108
2023,121.4082
2023,121.4054
2023,121.4027
2023,121.3999
2023,121.3971
2023,121.3943
2023,121.3915
2023,121.3888
2023,121.3860
2023,121.3833
2024,121.3804
2024,121.3776
2024,121.3749
2024,121.3721
2024,121.3693
2024,121.3664
2024,121.3637
2024,121.3608
2024,121.3580
2024,121.3552
2024,121.3524
2024,121.3496
2025,121.3467
2025,121.3441
2025,121.3417
2025,121.3391
2025,121.3365
2025,121.3339
2025,121.3313
2025,121.3287
2025,121.3260
2025,121.3235
2025,121.3209
2025,121.3183
2026,121.3157
2026,121.3127
2026,121.3100
2026,121.3070
2026,121.3041
2026,121.3011
2026,121.2982
2026,121.2952
2026,121.2922
