LOCID,row,column,delx,dely,area,node,IBND,TYPE,X,Y,LOC,Layer
C058001_4,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1304,4
C058001_5,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1305,5
C058001_6,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1306,6
C058001_7,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1307,7
C058001_8,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1308,8
C058001_9,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1309,9
C058001_10,58,1,50,50.00,2500.00,-1.00,1,1,564825.00,139125.00,1310,10
C058304_1,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1311,1
C058304_2,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1312,2
C058304_3,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1313,3
C058304_4,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1314,4
C058304_5,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1315,5
C058304_6,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1316,6
C058304_7,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1317,7
C058304_8,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1318,8
C058304_9,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1319,9
C058304_10,58,304,50,50.00,2500.00,-1.00,1,1,579975.00,139125.00,1320,10
C059001_1,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1321,1
C059001_2,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1322,2
C059001_3,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1323,3
C059001_4,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1324,4
C059001_5,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1325,5
C059001_6,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1326,6
C059001_7,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1327,7
C059001_8,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1328,8
C059001_9,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1329,9
C059001_10,59,1,50,50.00,2500.00,-1.00,1,1,564825.00,139075.00,1330,10
C059304_1,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1331,1
C059304_2,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1332,2
C059304_3,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1333,3
C059304_4,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1334,4
C059304_5,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1335,5
C059304_6,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1336,6
C059304_7,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1337,7
C059304_8,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1338,8
C059304_9,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1339,9
C059304_10,59,304,50,50.00,2500.00,-1.00,1,1,579975.00,139075.00,1340,10
C060001_1,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1341,1
C060001_2,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1342,2
C060001_3,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1343,3
C060001_4,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1344,4
C060001_5,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1345,5
C060001_6,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1346,6
C060001_7,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1347,7
C060001_8,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1348,8
C060001_9,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1349,9
C060001_10,60,1,50,50.00,2500.00,-1.00,1,1,564825.00,139025.00,1350,10
C060304_1,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1351,1
C060304_2,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1352,2
C060304_3,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1353,3
C060304_4,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1354,4
C060304_5,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1355,5
C060304_6,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1356,6
C060304_7,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1357,7
C060304_8,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1358,8
C060304_9,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1359,9
C060304_10,60,304,50,50.00,2500.00,-1.00,1,1,579975.00,139025.00,1360,10
C061001_1,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1361,1
C061001_2,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1362,2
C061001_3,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1363,3
C061001_4,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1364,4
C061001_5,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1365,5
C061001_6,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1366,6
C061001_7,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1367,7
C061001_8,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1368,8
C061001_9,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1369,9
C061001_10,61,1,50,50.00,2500.00,-1.00,1,1,564825.00,138975.00,1370,10
C061304_1,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1371,1
C061304_2,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1372,2
C061304_3,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1373,3
C061304_4,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1374,4
C061304_5,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1375,5
C061304_6,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1376,6
C061304_7,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1377,7
C061304_8,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1378,8
C061304_9,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1379,9
C061304_10,61,304,50,50.00,2500.00,-1.00,1,1,579975.00,138975.00,1380,10
C062001_1,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1381,1
C062001_2,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1382,2
C062001_3,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1383,3
C062001_4,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1384,4
C062001_5,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1385,5
C062001_6,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1386,6
C062001_7,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1387,7
C062001_8,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1388,8
C062001_9,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1389,9
C062001_10,62,1,50,50.00,2500.00,-1.00,1,1,564825.00,138925.00,1390,10
C062304_1,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1391,1
C062304_2,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1392,2
C062304_3,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1393,3
C062304_4,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1394,4
C062304_5,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1395,5
C062304_6,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1396,6
C062304_7,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1397,7
C062304_8,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1398,8
C062304_9,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1399,9
C062304_10,62,304,50,50.00,2500.00,-1.00,1,1,579975.00,138925.00,1400,10
C063001_1,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1401,1
C063001_2,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1402,2
C063001_3,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1403,3
C063001_4,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1404,4
C063001_5,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1405,5
C063001_6,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1406,6
C063001_7,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1407,7
C063001_8,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1408,8
C063001_9,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1409,9
C063001_10,63,1,50,50.00,2500.00,-1.00,1,1,564825.00,138875.00,1410,10
C063304_1,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1411,1
C063304_2,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1412,2
C063304_3,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1413,3
C063304_4,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1414,4
C063304_5,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1415,5
C063304_6,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1416,6
C063304_7,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1417,7
C063304_8,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1418,8
C063304_9,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1419,9
C063304_10,63,304,50,50.00,2500.00,-1.00,1,1,579975.00,138875.00,1420,10
C064001_1,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1421,1
C064001_2,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1422,2
C064001_3,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1423,3
C064001_4,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1424,4
C064001_5,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1425,5
C064001_6,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1426,6
C064001_7,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1427,7
C064001_8,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1428,8
C064001_9,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1429,9
C064001_10,64,1,50,50.00,2500.00,-1.00,1,1,564825.00,138825.00,1430,10
C064304_1,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1431,1
C064304_2,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1432,2
C064304_3,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1433,3
C064304_4,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1434,4
C064304_5,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1435,5
C064304_6,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1436,6
C064304_7,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1437,7
C064304_8,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1438,8
C064304_9,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1439,9
C064304_10,64,304,50,50.00,2500.00,-1.00,1,1,579975.00,138825.00,1440,10
C065001_1,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1441,1
C065001_2,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1442,2
C065001_3,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1443,3
C065001_4,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1444,4
C065001_5,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1445,5
C065001_6,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1446,6
C065001_7,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1447,7
C065001_8,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1448,8
C065001_9,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1449,9
C065001_10,65,1,50,50.00,2500.00,-1.00,1,1,564825.00,138775.00,1450,10
C065304_1,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1451,1
C065304_2,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1452,2
C065304_3,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1453,3
C065304_4,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1454,4
C065304_5,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1455,5
C065304_6,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1456,6
C065304_7,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1457,7
C065304_8,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1458,8
C065304_9,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1459,9
C065304_10,65,304,50,50.00,2500.00,-1.00,1,1,579975.00,138775.00,1460,10
C066001_1,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1461,1
C066001_2,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1462,2
C066001_3,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1463,3
C066001_4,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1464,4
C066001_5,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1465,5
C066001_6,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1466,6
C066001_7,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1467,7
C066001_8,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1468,8
C066001_9,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1469,9
C066001_10,66,1,50,50.00,2500.00,-1.00,1,1,564825.00,138725.00,1470,10
C066304_1,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1471,1
C066304_2,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1472,2
C066304_3,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1473,3
C066304_4,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1474,4
C066304_5,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1475,5
C066304_6,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1476,6
C066304_7,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1477,7
C066304_8,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1478,8
C066304_9,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1479,9
C066304_10,66,304,50,50.00,2500.00,-1.00,1,1,579975.00,138725.00,1480,10
C067001_1,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1481,1
C067001_2,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1482,2
C067001_3,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1483,3
C067001_4,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1484,4
C067001_5,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1485,5
C067001_6,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1486,6
C067001_7,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1487,7
C067001_8,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1488,8
C067001_9,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1489,9
C067001_10,67,1,50,50.00,2500.00,-1.00,1,1,564825.00,138675.00,1490,10
C067304_1,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1491,1
C067304_2,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1492,2
C067304_3,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1493,3
C067304_4,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1494,4
C067304_5,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1495,5
C067304_6,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1496,6
C067304_7,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1497,7
C067304_8,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1498,8
C067304_9,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1499,9
C067304_10,67,304,50,50.00,2500.00,-1.00,1,1,579975.00,138675.00,1500,10
C068001_1,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1501,1
C068001_2,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1502,2
C068001_3,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1503,3
C068001_4,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1504,4
C068001_5,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1505,5
C068001_6,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1506,6
C068001_7,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1507,7
C068001_8,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1508,8
C068001_9,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1509,9
C068001_10,68,1,50,50.00,2500.00,-1.00,1,1,564825.00,138625.00,1510,10
C068304_1,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1511,1
C068304_2,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1512,2
C068304_3,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1513,3
C068304_4,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1514,4
C068304_5,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1515,5
C068304_6,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1516,6
C068304_7,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1517,7
C068304_8,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1518,8
C068304_9,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1519,9
C068304_10,68,304,50,50.00,2500.00,-1.00,1,1,579975.00,138625.00,1520,10
C069001_1,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1521,1
C069001_2,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1522,2
C069001_3,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1523,3
C069001_4,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1524,4
C069001_5,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1525,5
C069001_6,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1526,6
C069001_7,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1527,7
C069001_8,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1528,8
C069001_9,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1529,9
C069001_10,69,1,50,50.00,2500.00,-1.00,1,1,564825.00,138575.00,1530,10
C069304_1,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1531,1
C069304_2,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1532,2
C069304_3,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1533,3
C069304_4,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1534,4
C069304_5,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1535,5
C069304_6,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1536,6
C069304_7,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1537,7
C069304_8,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1538,8
C069304_9,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1539,9
C069304_10,69,304,50,50.00,2500.00,-1.00,1,1,579975.00,138575.00,1540,10
C070001_1,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1541,1
C070001_2,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1542,2
C070001_3,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1543,3
C070001_4,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1544,4
C070001_5,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1545,5
C070001_6,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1546,6
C070001_7,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1547,7
C070001_8,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1548,8
C070001_9,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1549,9
C070001_10,70,1,50,50.00,2500.00,-1.00,1,1,564825.00,138525.00,1550,10
C070304_1,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1551,1
C070304_2,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1552,2
C070304_3,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1553,3
C070304_4,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1554,4
C070304_5,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1555,5
C070304_6,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1556,6
C070304_7,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1557,7
C070304_8,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1558,8
C070304_9,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1559,9
C070304_10,70,304,50,50.00,2500.00,-1.00,1,1,579975.00,138525.00,1560,10
C071001_1,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1561,1
C071001_2,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1562,2
C071001_3,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1563,3
C071001_4,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1564,4
C071001_5,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1565,5
C071001_6,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1566,6
C071001_7,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1567,7
C071001_8,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1568,8
C071001_9,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1569,9
C071001_10,71,1,50,50.00,2500.00,-1.00,1,1,564825.00,138475.00,1570,10
C071304_1,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1571,1
C071304_2,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1572,2
C071304_3,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1573,3
C071304_4,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1574,4
C071304_5,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1575,5
C071304_6,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1576,6
C071304_7,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1577,7
C071304_8,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1578,8
C071304_9,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1579,9
C071304_10,71,304,50,50.00,2500.00,-1.00,1,1,579975.00,138475.00,1580,10
C072001_1,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1581,1
C072001_2,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1582,2
C072001_3,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1583,3
C072001_4,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1584,4
C072001_5,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1585,5
C072001_6,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1586,6
C072001_7,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1587,7
C072001_8,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1588,8
C072001_9,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1589,9
C072001_10,72,1,50,50.00,2500.00,-1.00,1,1,564825.00,138425.00,1590,10
C072304_1,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1591,1
C072304_2,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1592,2
C072304_3,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1593,3
C072304_4,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1594,4
C072304_5,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1595,5
C072304_6,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1596,6
C072304_7,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1597,7
C072304_8,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1598,8
C072304_9,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1599,9
C072304_10,72,304,50,50.00,2500.00,-1.00,1,1,579975.00,138425.00,1600,10
C073001_1,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1601,1
C073001_2,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1602,2
C073001_3,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1603,3
C073001_4,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1604,4
C073001_5,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1605,5
C073001_6,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1606,6
C073001_7,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1607,7
C073001_8,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1608,8
C073001_9,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1609,9
C073001_10,73,1,50,50.00,2500.00,-1.00,1,1,564825.00,138375.00,1610,10
C073304_1,73,304,50,50.00,2500.00,-1.00,1,1,579975.00,138375.00,1611,1
C073304_2,73,304,50,50.00,2500.00,-1.00,1,1,579975.00,138375.00,1612,2
C073304_3,73,304,50,50.00,2500.00,-1.00,1,1,579975.00,138375.00,1613,3
