0 0 5.9200482437E+01
1095.7499635 0 9.5638573713E+01
1095.75 0 1.1080420689E+02
1460.9999635 0 1.1080420689E+02
1461 0 1.2768038494E+02
1826.2499635 0 1.2768038494E+02
1826.25 0 1.4645989134E+02
2191.4999635 0 1.4645989134E+02
2191.5 0 1.6733278664E+02
2556.7499635 0 1.6733278664E+02
2556.75 0 1.9045836225E+02
2921.9999635 0 1.9045836225E+02
2922 0 2.1596813573E+02
3287.2499635 0 2.1596813573E+02
3287.25 0 2.4401431888E+02
3652.4999635 0 2.4401431888E+02
3652.5 0 2.7488499774E+02
4017.7499635 0 2.7488499774E+02
4017.75 0 3.090302727E+02
4382.9999635 0 3.090302727E+02
4383 0 3.4680766452E+02
4748.2499635 0 3.4680766452E+02
4748.25 0 3.8817932448E+02
5113.4999635 0 3.8817932448E+02
5113.5 0 4.3268453274E+02
5478.7499635 0 4.3268453274E+02
5478.75 0 4.796741427E+02
5843.9999635 0 4.796741427E+02
5844 0 5.285561893E+02
6209.2499635 0 5.285561893E+02
6209.25 0 5.7893584761E+02
6574.4999635 0 5.7893584761E+02
6574.5 0 6.306388501E+02
6939.7499635 0 6.306388501E+02
6939.75 0 6.8367064263E+02
7304.9999635 0 6.8367064263E+02
7305 0 7.3816192585E+02
7670.2499635 0 7.3816192585E+02
7670.25 0 7.942679068E+02
8035.499963 0 7.942679068E+02
8035.5 0 8.5216285303E+02
8400.749963 0 8.5216285303E+02
8400.75 0 9.1193934416E+02
8765.999963 0 9.1193934416E+02
8766 0 9.7362188658E+02
9131.249963 0 9.7362188658E+02
9131.25 0 1.037142407E+03
9496.499963 0 1.037142407E+03
9496.5 0 1.1023538672E+03
9861.749963 0 1.1023538672E+03
9861.75 0 1.1690493245E+03
10226.999963 0 1.1690493245E+03
10227 0 1.2370082215E+03
10592.249963 0 1.2370082215E+03
10592.25 0 1.3060154467E+03
10957.499963 0 1.3060154467E+03
10957.5 0 1.3758912867E+03
11322.749963 0 1.3758912867E+03
11322.75 0 1.4465023179E+03
11687.999963 0 1.4465023179E+03
11688 0 1.5177586836E+03
12053.249963 0 1.5177586836E+03
12053.25 0 1.5896249858E+03
12418.499963 0 1.5896249858E+03
12418.5 0 1.662073995E+03
12783.749963 0 1.662073995E+03
12783.75 0 1.7350975425E+03
13148.999963 0 1.7350975425E+03
13149 0 1.8086956284E+03
13514.249963 0 1.8086956284E+03
13514.25 0 1.8828791443E+03
13879.499963 0 1.8828791443E+03
13879.5 0 1.9575691252E+03
14244.749963 0 1.9575691252E+03
14244.75 0 2.032776463E+03
14609.999963 0 2.032776463E+03
14610 0 2.1081744058E+03
14975.249963 0 2.1081744058E+03
14975.25 0 2.1834906608E+03
15340.499963 0 2.1834906608E+03
15340.5 0 2.2579628073E+03
15705.749963 0 2.2579628073E+03
15705.75 0 2.3306378198E+03
16070.999963 0 2.3306378198E+03
16071 0 2.4003176088E+03
16436.249963 0 2.4003176088E+03
16436.25 0 2.4660491487E+03
16801.499963 0 2.4660491487E+03
16801.5 0 2.5327246691E+03
17166.749963 0 2.5327246691E+03
17166.75 0 2.5922412079E+03
17531.999963 0 2.5922412079E+03
17532 0 2.6344327455E+03
17897.249963 0 2.6344327455E+03
17897.25 0 2.689982945E+03
18262.499963 0 2.689982945E+03
18262.5 0 2.7430154905E+03
18627.749963 0 2.7430154905E+03
18627.75 0 2.7786440126E+03
18992.999963 0 2.7786440126E+03
18993 0 2.825176257E+03
19358.249963 0 2.825176257E+03
19358.25 0 2.8669139057E+03
19723.499963 0 2.8669139057E+03
19723.5 0 2.9023299824E+03
20088.749963 0 2.9182333924E+03
20088.75 0 2.96678987E+03
20453.999963 0 2.96678987E+03
20454 0 3.010513347E+03
20819.249963 0 3.010513347E+03
20819.25 0 3.055578371E+03
21184.499963 0 3.055578371E+03
21184.5 0 3.1019301848E+03
21549.749963 0 3.1019301848E+03
21549.75 0 3.149431896E+03
21914.999963 0 3.149431896E+03
21915 0 3.1979466119E+03
22280.249963 0 3.1979466119E+03
22280.25 0 3.247008898E+03
22645.499963 0 3.247008898E+03
22645.5 0 3.2962902122E+03
23010.749963 0 3.2962902122E+03
23010.75 0 3.3452156057E+03
23375.999963 0 3.3452156057E+03
23376 0 3.3932648871E+03
23741.249963 0 3.3932648871E+03
23741.25 0 3.4398083504E+03
24106.499963 0 3.4398083504E+03
24106.5 0 3.4839151266E+03
24471.749963 0 3.4839151266E+03
24471.75 0 3.5247091034E+03
24836.999963 0 3.5247091034E+03
24837 0 3.5613415469E+03
25202.249963 0 3.5613415469E+03
25202.25 0 3.5932648871E+03
25567.499963 0 3.5932648871E+03
25567.5 0 3.6204791239E+03
25932.749963 0 3.6204791239E+03
25932.75 0 3.6430663929E+03
26297.999963 0 3.6430663929E+03
26298 0 3.6611635866E+03
28124.249963 0 3.6906502396E+03
30315.749963 0 3.6291307324E+03
30315.75 0 3.610294319E+03
30680.999963 0 3.610294319E+03
30681 0 3.5892402464E+03
31046.249963 0 3.5892402464E+03
31046.25 0 3.5660232717E+03
31411.499963 0 3.5660232717E+03
31411.5 0 3.540698152E+03
31776.749963 0 3.540698152E+03
31776.75 0 3.5133744011E+03
32141.999963 0 3.5133744011E+03
32142 0 3.4842710472E+03
32507.249963 0 3.4842710472E+03
32507.25 0 3.4534702259E+03
32872.499963 0 3.4534702259E+03
32872.5 0 3.4211635866E+03
33237.749963 0 3.4211635866E+03
33237.75 0 3.3875975359E+03
33602.999963 0 3.3875975359E+03
33603 0 3.352881588E+03
33968.249963 0 3.352881588E+03
