Year,Elevation
2024,126.1007
2025,126.0080
2026,125.9194
2027,125.8330
2028,125.7498
2029,125.6682
2030,125.5889
2031,125.5120
2032,125.4384
2033,125.3682
2034,125.3023
2035,125.2407
2036,125.1822
2037,125.1268
2038,125.0753
2039,125.0317
2040,125.0020
2041,124.9851
2042,124.9768
2043,124.9720
2044,124.9674
2045,124.9607
2046,124.9511
2047,124.9382
2048,124.9224
2049,124.9039
2050,124.8831
2051,124.8607
2052,124.8367
2053,124.8112
2054,124.7848
2055,124.7575
2056,124.7295
2057,124.7009
2058,124.6720
2059,124.6429
2060,124.6136
2061,124.5842
2062,124.5550
2063,124.5259
2064,124.4967
2065,124.4675
2066,124.4385
2067,124.4085
2068,124.3773
2069,124.3455
2070,124.3134
2071,124.2814
2072,124.2495
2073,124.2177
2074,124.1861
2075,124.1548
2076,124.1237
2077,124.0929
2078,124.0625
2079,124.0324
2080,124.0027
2081,123.9733
2082,123.9443
2083,123.9157
2084,123.8876
2085,123.8598
2086,123.8325
2087,123.8056
2088,123.7791
2089,123.7529
2090,123.7272
2091,123.7019
2092,123.6770
2093,123.6523
2094,123.6281
2095,123.6042
2096,123.5806
2097,123.5573
2098,123.5344
2099,123.5118
2100,123.4895
2135,122.9003
2151,122.7055
2494,121.7881
2517,121.7697
2520,121.7684
2521,121.7680
2525,121.7667
2526,121.7664
2527,121.7654
2529,121.7650
2530,121.7639
2533,121.7631
2535,121.7628
2543,121.7609
2550,121.7595
2551,121.7591
2552,121.7593
2570,121.7474
