Year,Elevation
2024,124.2631
2025,124.2162
2026,124.1709
2027,124.1257
2028,124.0789
2029,124.0324
2030,123.9870
2031,123.9427
2032,123.8998
2033,123.8579
2034,123.8176
2035,123.7783
2036,123.7402
2037,123.7030
2038,123.6680
2039,123.6359
2040,123.6062
2041,123.5789
2042,123.5544
2043,123.5312
2044,123.5091
2045,123.4872
2046,123.4657
2047,123.4437
2048,123.4217
2049,123.3993
2050,123.3767
2051,123.3539
2052,123.3309
2053,123.3074
2054,123.2844
2055,123.2612
2056,123.2382
2057,123.2147
2058,123.1920
2059,123.1690
2060,123.1460
2061,123.1233
2062,123.1007
2063,123.0783
2064,123.0557
2065,123.0334
2066,123.0111
2067,122.9861
2068,122.9601
2069,122.9344
2070,122.9089
2071,122.8839
2072,122.8593
2073,122.8351
2074,122.8112
2075,122.7880
2076,122.7648
2077,122.7422
2078,122.7199
2079,122.6979
2080,122.6764
2081,122.6548
2082,122.6338
2083,122.6131
2084,122.5926
2085,122.5722
2086,122.5525
2087,122.5329
2088,122.5133
2089,122.4940
2090,122.4750
2091,122.4565
2092,122.4379
2093,122.4197
2094,122.4017
2095,122.3838
2096,122.3661
2097,122.3484
2098,122.3313
2099,122.3140
2100,122.2971
2135,121.8133
2151,121.6396
2494,120.5915
2517,120.5772
2520,120.5758
2521,120.5754
2525,120.5739
2526,120.5735
2527,120.5724
2529,120.5721
2530,120.5707
2533,120.5699
2535,120.5694
2543,120.5665
2550,120.5645
2551,120.5639
2552,120.5641
2570,120.5352
