Year,Elevation
2024,121.1679
2025,121.1338
2026,121.1012
2027,121.0670
2028,121.0267
2029,120.9888
2030,120.9537
2031,120.9209
2032,120.8901
2033,120.8609
2034,120.8331
2035,120.8065
2036,120.7810
2037,120.7564
2038,120.7353
2039,120.7212
2040,120.7032
2041,120.6838
2042,120.6645
2043,120.6457
2044,120.6276
2045,120.6101
2046,120.5931
2047,120.5765
2048,120.5604
2049,120.5445
2050,120.5289
2051,120.5130
2052,120.4974
2053,120.4820
2054,120.4669
2055,120.4520
2056,120.4373
2057,120.4226
2058,120.4083
2059,120.3940
2060,120.3799
2061,120.3659
2062,120.3520
2063,120.3383
2064,120.3244
2065,120.3107
2066,120.2972
2067,120.2700
2068,120.2433
2069,120.2189
2070,120.1964
2071,120.1746
2072,120.1542
2073,120.1348
2074,120.1165
2075,120.0989
2076,120.0820
2077,120.0658
2078,120.0500
2079,120.0348
2080,120.0201
2081,120.0057
2082,119.9917
2083,119.9782
2084,119.9650
2085,119.9521
2086,119.9396
2087,119.9273
2088,119.9154
2089,119.9036
2090,119.8921
2091,119.8807
2092,119.8696
2093,119.8587
2094,119.8479
2095,119.8373
2096,119.8269
2097,119.8166
2098,119.8066
2099,119.7967
2100,119.7868
2135,119.5292
2151,119.4387
2494,118.9842
2517,118.9790
2520,118.9790
2521,118.9789
2525,118.9789
2526,118.9789
2527,118.9771
2529,118.9771
2530,118.9755
2533,118.9754
2535,118.9754
2543,118.9753
2550,118.9753
2551,118.9753
2552,118.9753
2570,118.9750
