Year,Elevation
2024,127.5668
2025,127.4495
2026,127.3369
2027,127.2268
2028,127.1214
2029,127.0172
2030,126.9141
2031,126.8120
2032,126.7121
2033,126.6153
2034,126.5228
2035,126.4349
2036,126.3509
2037,126.2706
2038,126.1968
2039,126.1394
2040,126.1033
2041,126.0856
2042,126.0800
2043,126.0802
2044,126.0816
2045,126.0813
2046,126.0778
2047,126.0706
2048,126.0598
2049,126.0456
2050,126.0285
2051,126.0112
2052,125.9910
2053,125.9679
2054,125.9428
2055,125.9162
2056,125.8885
2057,125.8597
2058,125.8304
2059,125.8004
2060,125.7701
2061,125.7395
2062,125.7088
2063,125.6782
2064,125.6473
2065,125.6163
2066,125.5853
2067,125.5537
2068,125.5212
2069,125.4880
2070,125.4544
2071,125.4205
2072,125.3864
2073,125.3521
2074,125.3179
2075,125.2836
2076,125.2494
2077,125.2154
2078,125.1815
2079,125.1480
2080,125.1148
2081,125.0816
2082,125.0489
2083,125.0167
2084,124.9850
2085,124.9536
2086,124.9227
2087,124.8923
2088,124.8623
2089,124.8326
2090,124.8035
2091,124.7748
2092,124.7464
2093,124.7184
2094,124.6909
2095,124.6638
2096,124.6371
2097,124.6107
2098,124.5847
2099,124.5591
2100,124.5339
2135,123.8743
2151,123.6588
2494,122.7196
2517,122.6982
2520,122.6967
2521,122.6963
2525,122.6948
2526,122.6944
2527,122.6935
2529,122.6931
2530,122.6920
2533,122.6911
2535,122.6907
2543,122.6889
2550,122.6876
2551,122.6872
2552,122.6875
2570,122.6784
