Year,Elevation
2024,122.0063
2025,121.9698
2026,121.9350
2027,121.8989
2028,121.8572
2029,121.8179
2030,121.7815
2031,121.7473
2032,121.7149
2033,121.6839
2034,121.6543
2035,121.6258
2036,121.5983
2037,121.5716
2038,121.5482
2039,121.5314
2040,121.5107
2041,121.4888
2042,121.4674
2043,121.4464
2044,121.4262
2045,121.4065
2046,121.3873
2047,121.3684
2048,121.3498
2049,121.3315
2050,121.3134
2051,121.2950
2052,121.2769
2053,121.2589
2054,121.2413
2055,121.2238
2056,121.2066
2057,121.1893
2058,121.1725
2059,121.1557
2060,121.1389
2061,121.1224
2062,121.1060
2063,121.0898
2064,121.0734
2065,121.0572
2066,121.0413
2067,121.0168
2068,120.9921
2069,120.9688
2070,120.9465
2071,120.9248
2072,120.9039
2073,120.8838
2074,120.8644
2075,120.8457
2076,120.8275
2077,120.8098
2078,120.7926
2079,120.7758
2080,120.7595
2081,120.7433
2082,120.7276
2083,120.7123
2084,120.6973
2085,120.6826
2086,120.6683
2087,120.6541
2088,120.6403
2089,120.6266
2090,120.6132
2091,120.6000
2092,120.5870
2093,120.5742
2094,120.5616
2095,120.5491
2096,120.5368
2097,120.5246
2098,120.5128
2099,120.5010
2100,120.4893
2135,120.1713
2151,120.0581
2494,119.4355
2517,119.4281
2520,119.4277
2521,119.4276
2525,119.4272
2526,119.4271
2527,119.4253
2529,119.4252
2530,119.4236
2533,119.4235
2535,119.4234
2543,119.4226
2550,119.4220
2551,119.4218
2552,119.4219
2570,119.4140
