Year,Elevation
2024,121.4887
2025,121.4538
2026,121.4208
2027,121.3859
2028,121.3445
2029,121.3061
2030,121.2708
2031,121.2380
2032,121.2069
2033,121.1774
2034,121.1493
2035,121.1224
2036,121.0964
2037,121.0713
2038,121.0499
2039,121.0359
2040,121.0169
2041,120.9966
2042,120.9765
2043,120.9571
2044,120.9383
2045,120.9201
2046,120.9025
2047,120.8852
2048,120.8683
2049,120.8517
2050,120.8353
2051,120.8186
2052,120.8021
2053,120.7859
2054,120.7700
2055,120.7543
2056,120.7388
2057,120.7233
2058,120.7082
2059,120.6931
2060,120.6781
2061,120.6632
2062,120.6486
2063,120.6341
2064,120.6194
2065,120.6048
2066,120.5905
2067,120.5661
2068,120.5420
2069,120.5195
2070,120.4983
2071,120.4773
2072,120.4575
2073,120.4385
2074,120.4202
2075,120.4027
2076,120.3857
2077,120.3692
2078,120.3532
2079,120.3377
2080,120.3226
2081,120.3078
2082,120.2934
2083,120.2794
2084,120.2657
2085,120.2524
2086,120.2394
2087,120.2265
2088,120.2140
2089,120.2017
2090,120.1896
2091,120.1777
2092,120.1661
2093,120.1546
2094,120.1433
2095,120.1321
2096,120.1211
2097,120.1103
2098,120.0997
2099,120.0892
2100,120.0788
2135,119.8018
2151,119.7040
2494,119.1936
2517,119.1877
2520,119.1876
2521,119.1875
2525,119.1874
2526,119.1873
2527,119.1854
2529,119.1854
2530,119.1838
2533,119.1838
2535,119.1837
2543,119.1835
2550,119.1832
2551,119.1832
2552,119.1832
2570,119.1804
