Year,Elevation
2024,121.2094
2025,121.1748
2026,121.1420
2027,121.1076
2028,121.0670
2029,121.0290
2030,120.9939
2031,120.9612
2032,120.9303
2033,120.9011
2034,120.8733
2035,120.8467
2036,120.8211
2037,120.7965
2038,120.7754
2039,120.7615
2040,120.7434
2041,120.7238
2042,120.7044
2043,120.6855
2044,120.6673
2045,120.6497
2046,120.6326
2047,120.6159
2048,120.5997
2049,120.5837
2050,120.5680
2051,120.5519
2052,120.5362
2053,120.5206
2054,120.5054
2055,120.4904
2056,120.4755
2057,120.4607
2058,120.4463
2059,120.4318
2060,120.4176
2061,120.4034
2062,120.3894
2063,120.3755
2064,120.3615
2065,120.3476
2066,120.3340
2067,120.3100
2068,120.2863
2069,120.2641
2070,120.2431
2071,120.2223
2072,120.2027
2073,120.1840
2074,120.1661
2075,120.1489
2076,120.1322
2077,120.1161
2078,120.1005
2079,120.0854
2080,120.0707
2081,120.0563
2082,120.0424
2083,120.0289
2084,120.0157
2085,120.0028
2086,119.9902
2087,119.9779
2088,119.9659
2089,119.9541
2090,119.9425
2091,119.9311
2092,119.9199
2093,119.9089
2094,119.8981
2095,119.8874
2096,119.8770
2097,119.8666
2098,119.8565
2099,119.8465
2100,119.8366
2135,119.5763
2151,119.4848
2494,119.0221
2517,119.0169
2520,119.0168
2521,119.0168
2525,119.0168
2526,119.0168
2527,119.0149
2529,119.0148
2530,119.0132
2533,119.0132
2535,119.0132
2543,119.0131
2550,119.0131
2551,119.0131
2552,119.0131
2570,119.0125
