Year,Elevation
2024,121.1189
2025,121.0844
2026,121.0516
2027,121.0175
2028,120.9778
2029,120.9400
2030,120.9050
2031,120.8723
2032,120.8416
2033,120.8124
2034,120.7847
2035,120.7581
2036,120.7327
2037,120.7082
2038,120.6870
2039,120.6725
2040,120.6546
2041,120.6354
2042,120.6162
2043,120.5975
2044,120.5795
2045,120.5620
2046,120.5450
2047,120.5285
2048,120.5124
2049,120.4966
2050,120.4810
2051,120.4652
2052,120.4496
2053,120.4343
2054,120.4192
2055,120.4044
2056,120.3897
2057,120.3751
2058,120.3608
2059,120.3465
2060,120.3324
2061,120.3184
2062,120.3046
2063,120.2909
2064,120.2771
2065,120.2633
2066,120.2499
2067,120.2269
2068,120.2037
2069,120.1817
2070,120.1609
2071,120.1402
2072,120.1207
2073,120.1020
2074,120.0842
2075,120.0670
2076,120.0504
2077,120.0344
2078,120.0189
2079,120.0038
2080,119.9893
2081,119.9749
2082,119.9611
2083,119.9477
2084,119.9345
2085,119.9217
2086,119.9093
2087,119.8970
2088,119.8851
2089,119.8734
2090,119.8619
2091,119.8506
2092,119.8396
2093,119.8287
2094,119.8180
2095,119.8074
2096,119.7970
2097,119.7868
2098,119.7768
2099,119.7669
2100,119.7571
2135,119.4999
2151,119.4096
2494,118.9547
2517,118.9496
2520,118.9496
2521,118.9496
2525,118.9495
2526,118.9495
2527,118.9477
2529,118.9476
2530,118.9461
2533,118.9460
2535,118.9460
2543,118.9460
2550,118.9460
2551,118.9459
2552,118.9459
2570,118.9456
