Year,Elevation
2024,124.4109
2025,124.3555
2026,124.3026
2027,124.2499
2028,124.1964
2029,124.1435
2030,124.0925
2031,124.0433
2032,123.9963
2033,123.9511
2034,123.9083
2035,123.8671
2036,123.8276
2037,123.7896
2038,123.7538
2039,123.7208
2040,123.6930
2041,123.6698
2042,123.6502
2043,123.6319
2044,123.6140
2045,123.5956
2046,123.5766
2047,123.5565
2048,123.5358
2049,123.5142
2050,123.4919
2051,123.4691
2052,123.4458
2053,123.4220
2054,123.3984
2055,123.3745
2056,123.3506
2057,123.3263
2058,123.3025
2059,123.2786
2060,123.2546
2061,123.2308
2062,123.2072
2063,123.1837
2064,123.1601
2065,123.1368
2066,123.1134
2067,123.0874
2068,123.0603
2069,123.0333
2070,123.0066
2071,122.9802
2072,122.9543
2073,122.9288
2074,122.9036
2075,122.8790
2076,122.8546
2077,122.8306
2078,122.8070
2079,122.7837
2080,122.7610
2081,122.7383
2082,122.7160
2083,122.6942
2084,122.6726
2085,122.6512
2086,122.6303
2087,122.6098
2088,122.5893
2089,122.5691
2090,122.5492
2091,122.5298
2092,122.5104
2093,122.4914
2094,122.4726
2095,122.4540
2096,122.4356
2097,122.4173
2098,122.3995
2099,122.3817
2100,122.3642
2135,121.8763
2151,121.7049
2494,120.7357
2517,120.7213
2520,120.7201
2521,120.7197
2525,120.7184
2526,120.7180
2527,120.7168
2529,120.7166
2530,120.7151
2533,120.7146
2535,120.7142
2543,120.7117
2550,120.7100
2551,120.7095
2552,120.7096
2570,120.6871
