Year,Elevation
2024,134.7975
2025,134.7704
2026,134.8329
2027,134.8278
2028,134.8008
2029,134.7686
2030,134.6950
2031,134.6095
2032,134.5233
2033,134.4391
2034,134.3579
2035,134.2796
2036,134.2040
2037,134.1314
2038,133.9332
2039,133.3730
2040,133.0086
2041,132.7892
2042,132.6443
2043,132.5352
2044,132.4439
2045,132.3622
2046,132.2867
2047,132.2153
2048,132.1469
2049,132.0808
2050,132.0169
2051,131.9506
2052,131.8860
2053,131.8230
2054,131.7615
2055,131.7012
2056,131.6421
2057,131.5838
2058,131.5265
2059,131.4700
2060,131.4142
2061,131.3588
2062,131.3039
2063,131.2494
2064,131.1953
2065,131.1414
2066,131.0880
2067,131.0344
2068,130.9803
2069,130.9254
2070,130.8705
2071,130.8154
2072,130.7601
2073,130.7049
2074,130.6501
2075,130.5956
2076,130.5417
2077,130.4882
2078,130.4353
2079,130.3828
2080,130.3311
2081,130.2793
2082,130.2284
2083,130.1782
2084,130.1288
2085,130.0800
2086,130.0322
2087,129.9851
2088,129.9387
2089,129.8930
2090,129.8481
2091,129.8038
2092,129.7603
2093,129.7172
2094,129.6750
2095,129.6334
2096,129.5923
2097,129.5517
2098,129.5118
2099,129.4725
2100,129.4338
2135,128.4715
2151,128.1632
2494,127.0828
2517,127.0583
2520,127.0565
2521,127.0559
2525,127.0541
2526,127.0536
2527,127.0519
2529,127.0516
2530,127.0499
2533,127.0494
2535,127.0492
2543,127.0473
2550,127.0457
2551,127.0453
2552,127.0454
2570,127.0386
