0 0 4.14934809775e-07
19723.499963 0 5.719727224e-07
32141.999963 0 0.00934194188175
34698.749963 0 0.0290750606425
36890.249963 0 0.0628533644925
39081.749963 0 0.1171820365625
41273.249963 0 0.19471343438
44195.249963 0 0.3323776564
47117.249963 0 0.5019879328
49308.749963 0 0.643749275775
51500.249963 0 0.7929580645
52230.749963 0 0.843654038025
52595.999963 0 0.8691011873
53691.749963 0 0.94570934805
55517.999963 0 1.073478520275
59535.75 0 1.374262320125
63553.5 0 1.6370429465
66475.5 0 1.8196660785
69397.5 0 1.9967908208
72319.5 0 2.169949063075
75241.5 0 2.341807934675
76702.5 0 2.42804511615
78163.5 0 2.514829401
79624.5 0 2.602571117
80355 0 2.6468864965
80720.249963 0 2.6468864965
80720.25 0 2.66918096225
81085.499963 0 2.66918096225
81085.5 0 2.691475428
81450.749963 0 2.691475428
81450.75 0 2.7139066695
81815.999963 0 2.7139066695
81816 0 2.73647468675
82181.249963 0 2.73647468675
82181.25 0 2.759111092
82546.499963 0 2.759111092
82546.5 0 2.78181588525
82911.749963 0 2.78181588525
82911.75 0 2.80465745425
83276.999963 0 2.80465745425
83277 0 2.82756741125
83642.249963 0 2.82756741125
83642.25 0 2.85068253225
84007.499963 0 2.85068253225
84007.5 0 2.873729265
84372.749963 0 2.873729265
84372.75 0 2.89704954975
84737.999963 0 2.89704954975
84738 0 2.92036983425
85103.249963 0 2.92036983425
85103.25 0 2.94382689475
85468.499963 0 2.94382689475
85468.5 0 2.967489119
85833.749963 0 2.967489119
85833.75 0 2.99115134325
86198.999963 0 2.99115134325
86199 0 3.01501873125
86564.249963 0 3.01501873125
86564.25 0 3.03888611925
86929.499963 0 3.03888611925
87659.999963 0 3.087167999
88390.499963 0 3.135860206
89851.499963 0 3.234612379
91312.499963 0 3.335211026
92408.25 0 3.4375193715
93869.25 0 3.5411954755
95330.249963 0 3.6199099845
96791.249963 0 3.72577450225
97887 0 3.83252806325
99348 0 3.9397603395
100808.99996 0 4.02025293475
102269.99996 0 4.127758763
103365.75 0 4.2347858755
104826.75 0 4.341129109
106287.74996 0 4.4202539455
107748.74996 0 4.52461392875
108844.5 0 4.62740098975
110305.49996 0 4.70324320575
111401.25 0 4.80240570625
113957.99996 0 4.95085557825
116514.74996 0 5.1110198495
118706.25 0 5.26112251875
121993.49996 0 5.4186858315
124915.5 0 5.5762491445
128202.74996 0 5.697467488
131124.75 0 5.810403833
137333.99996 0 5.94729637225
143178 0 5.99931553725
148656.75 0 5.9650924025
151578.74996 0 5.92402464075
154135.49996 0 5.8678986995
157057.49996 0 5.785763176
159979.49996 0 5.6851471595
162901.49996 0 5.568788501
165823.49996 0 5.43600273775
169110.74996 0 5.2696783025
172032.74996 0 5.10882956875
174954.74996 0 4.937029432
177876.74996 0 4.75701574275
181164 0 4.5158454065
184451.25 0 4.29634413825
187738.5 0 4.0713724335
191025.75 0 3.844349315
192851.99996 0 3.7424624335
194313 0 3.61664239175
196139.24996 0 3.51543931475
197600.25 0 3.39030307775
199426.49996 0 3.2897838055
200887.5 0 3.1660151775
202713.74996 0 3.06754731875
204174.75 0 2.94651390925
206366.24996 0 2.8275319135
208192.5 0 2.68666817125
210383.99996 0 2.573156612
212210.24996 0 2.46101266175
216227.99996 0 2.22304867
219880.5 0 1.99876076975
223898.25 0 1.790200374675
227915.99996 0 1.613094990025
231933.74996 0 1.43325438705
235586.25 0 1.26777368015
239969.24996 0 1.11802047845
243987 0 0.971686299625
248369.99996 0 0.8513366946
252387.75 0 0.733722307875
257866.49996 0 0.615424116575
262980 0 0.50875060305
273572.25 0 0.34805652815
285260.25 0 0.22839072771
296948.25 0 0.150437006275
318132.75 0 0.073167089415
339317.25 0 0.0382930561425
381686.25 0 0.01230848233175
384242.99996 0 0.012320328542
